id|nct_id|group_type|title|description
59982263|NCT02761915|Other|Dose Level 4|Patients in Dose Level 4 will receive 300 mg/m^2/day of cyclophosphamide for four days (Days -7 to -4) and 25 mg/m^2/day of fludarabine for five days (Days -8 to -4), followed by 1x10^8 1RG-CART/m^2 IV on Day 0.
59982264|NCT02761915|Other|Dose Level 5|If the required level of 1RG-CART survival is not reached, a further cohort of patients (Dose Level 5) will receive 300 mg/m^2/day of cyclophosphamide for four days (Days -7 to -4) and 25 mg/m^2/day of fludarabine for five days (Days -8 to -4), followed by 5-10x10^8 1RG-CART/m^2 IV which could be be split over two days (Day 0 and Day 1).
59982265|NCT02761915|Other|Patients who underwent leukapheresis but did not proceed to receive any IMP|Patients who were enrolled and underwent leukapheresis but who did not receive any IMP.
59321052|NCT05287165|Experimental|IM96 CAR-T cells|
59633312|NCT03500991|Experimental|ARM A (Tumor Cavity Infusion)|"patients with supratentorial tumors for which CAR T cells will be delivered into the tumor resection cavity~Intervention: HER2-specific chimeric antigen receptor (CAR) T cell"
59633313|NCT03500991|Experimental|ARM B (Ventricular System Infusion)|"patients with either infratentorial tumors or leptomeningeal tumors for which the CAR T cells will be delivered into the fourth ventricle or lateral ventricle, respectively~Intervention: HER2-specific chimeric antigen receptor (CAR) T cell"
59322186|NCT04318327|Experimental|PHE885 (Part A)|Relapsed and/or refractory multiple myeloma (r/r MM) patients will receive PHE885.
59322187|NCT04318327|Experimental|PHE885 (Part B)|Newly diagnosed multiple myeloma (NDMM) patients will receive PHE885.
59322340|NCT03241940|Experimental|Treatment (CD19/CD22-CAR T cells, chemotherapy)|Patients receive fludarabine phosphate IV over 30 minutes on days -4 to -2 and cyclophosphamide IV over 60 minutes on day -2. Patients then receive CD19/CD22-CAR T cells IV over 10-20 minutes on day 0. Patients that benefited from the first dose of CD19/CD22-CAR T cells, had no unacceptable side effects, and have enough cells left over may receive 2 or 3 additional doses of CD19/CD22-CAR T cells.
59322341|NCT03233854|Experimental|Treatment (CD19/CD22 CAR T cells, chemotherapy, NKTR-255)|Patients receive cyclophosphamide IV over 60 minutes and fludarabine phosphate IV over 30 minutes on days -5 to -3. Patients then receive CD19/CD22 CAR T cells IV over 10-20 minutes on day 0. On Day 14 after CAR-T, eligible patients will be given NKTR-255 IV over 30 minutes, and it will be repeated every 28 days for up to 6 cycles. Patients that benefited from the first dose of CD19/CD22 CAR T cells, had no unacceptable side effects, and have enough cells left over may receive 2 or 3 additional doses of CD19/CD22 CAR T cells.
59322455|NCT00085930|Experimental|EBV specific CTLs w/out lymphodepletion|Escalating doses of 14g2a.zeta chimeric receptor transduced autologous EBV specific cytotoxic T-lymphocytes (EBV-CTL) and 14g2a.zeta transduced autologous peripheral blood T-cells administered to patients with Neuroblastoma.
59322669|NCT04766840|Experimental|IM73 CAR-T|"Drug: IM73 CAR-T Cells~Fludarabine~Cyclophosphamide"
59325916|NCT03086954|Experimental|single arm|Name:The Chimeric Antigen Receptor T Cell Immunotherapy (CAR-T) Dosage form：injection Dosage:100ml/time Frequency:The first day,the second day,29 days,injection once a day in this three days Duration:Only injection three times
59463632|NCT01735604|Experimental|anti-CD20-CAR T cell|Arm 1 Patients receive anti-CD20-CAR lentiviral vector-transduced autologous T cells with 41BB vector for 3-5 days in the absence of disease progression or unacceptable toxicity.
59984439|NCT05626322|Experimental|Phase 1b|Participants will be allocated to sequential dose levels of maplirpacept (PF-07901801), administered in combination with standard doses of tafasitamab and lenalidomide, to select two doses for further evaluation in Phase 2. Approximately 20 participants will be enrolled.
59984440|NCT05626322|Experimental|Phase 2|Participants will be randomized to 1 of 2 different dose levels of maplirpacept (PF-07901801) which will be administered in combination with standard doses of tafasitamab and lenalidomide. Approximately 50 participants will be enrolled (25 per dose).
59984555|NCT05396885|Experimental|CART-ddBCMA|Single dose of 115±10 x 10e-6 CAR+ CART-ddBCMA cells infused intravenously
59326800|NCT03084380|Experimental|anti-GPC3 CAR-T|Transcatheter arterial chemoembolization (TACE) combine with GPC3-CART infusion
59985215|NCT02107963|Experimental|Arm 1|Dose escalation of anti-GD2 CAR T cells
59985216|NCT02107963|Experimental|Arm 2|Dose expansion of anti-GD2 CAR T cells
59987847|NCT02203825|Experimental|CM-CS1 T-cell infusion|"The treatment will consist of a single infusion of CM-CS1 cells.~The following dose levels will be evaluated:~Cohort 1: 1x 10^6 CM-CS1 T-cells Cohort 2: 3x 10^6 CM-CS1 T-cells Cohort 3: 1x 10^7 CM-CS1 T-cells Cohort 4: 3x 10^7 CM-CS1 T-cells"
59331075|NCT05370430|Experimental|B-cell activating factor receptor-Chimeric antigen receptor T cells [BAFFR-CAR T cells]|BAFFR-CAR T cells in participants with r/r B-NHL
59331390|NCT04381741|Experimental|CD19-7×19 CAR-T plus PD1 monoclonal antibody|
59806303|NCT04288726|Experimental|Treatment Phase|"Three dose levels will be evaluated based on safety data from our current study of CD30 CAR T cells. Cohorts of three to six patients will be enrolled at each dose level The dose is based on the number of CD.30 CAR-EBVT-expressing cells administered. The total number of dose levels evaluated will depend upon toxicities experienced. Dose level cohorts will be numbered sequentially.~Dose Level 1: 4 × 107 CD30.CAR-EBVST cells~Dose Level 2: 1 × 108 CD30.CAR-EBVST cells~Dose Level 3: 4 × 108 CD30.CAR-EBVST cells"
59806652|NCT03685786|Experimental|Experimental: CART19 cell and auto-HSCT|CART19 cells transduced with a lentiviral vector to express anti-CD19 scFv TCRz:41BB administered by IV infusion. Auto-HSCT will be made about 6 mouths after CART19 cell is infused back to the patient.
59633992|NCT04107142|Experimental|CAR-T Cell Therapy Group|"One arm study consisting of 3 + 3 dose escalation study design ranging from 3 x 10^8 - 3 x 10^9 cells CAR-γδ T cell.~Each cycle of therapy will consist of 4 intravenous infusions, given 7 days apart."
59334938|NCT02980315|Experimental|CAR-T cells|the group treat with CAR-T cells
59334939|NCT02980315|No Intervention|placebo|the group treat with CAR-T cells
59335499|NCT03030001|Experimental|PD-1 antibody expressing CAR-T cells|PD-1 antibody expressing mesothelin specific CAR-T cells
59335716|NCT05583201|Experimental|KD-496 cell infusion|Each subject will receive KD-496 cell infusion
59991042|NCT04473937|Experimental|Radiotherapy|"Participants must have received CAR-T infusion within the last 90 days prior to completing a study screening and enrollment process.~Participants will be enrolled within 28 days after screening is complete and radiotherapy will occur within 14 days after study enrollment.~Radiotherapy will be administered based on a dose and schedule pre-determined by the study doctor."
59336534|NCT05241392|Experimental|CAR-T cell therapy|"Dose-escalation phase:~A 3+3 dose-escalation design is used to determine MTD & R2PD. Anti-B7-H3 autologous CAR-T cells were given biweekly to patients at the following doses for each cycle, and 4 cycles as one course. Dose1: 3 patients at a dose of 20 million cells for each cycle. Dose 2: 3 patients at a dose of 60 million cells for each cycle. Dose 3: 3 patients at a dose of 150 million cells for each cycle. Dose 4: 3 patients at a dose of 450 million cells for each cycle. Dose 5: 3 patients at a dose of 900 million cells for each cycle.~R2PD confirmation phase:~Determine the R2PD based on the results from the previous dose-escalation study; Treat another 12 patients with anti-B7-H3 autologous CAR-T cells biweekly at the R2PD to further confirm the safety of R2PD.~At each dose phase, if the patients show tolerate and response to the treatment, these patients would receive several courses of treatment at PI's discretion."
59991478|NCT04923919|Experimental|Single arm|CLL-1 targeting CAR-T treatment
59339415|NCT05509530|Experimental|anti BCMA/GPRC5D CAR-T|Enrolled patients will receive prespecified dose of autologous anti BCMA/GPRC5D CAR-T cells.
59340760|NCT04544592|Experimental|UCD19 CART infusion|Lymphodepleting chemotherapy following by infusion of UCD19 CAR-T
59634633|NCT02917083|Experimental|CD30.CAR T Cells|Each patient will receive one infusion of CAR modified T cells.
59342613|NCT04394650|Experimental|CC-98633|Subjects will receive CC-98633 following 3 consecutive doses of lymphodepleting chemotherapy (fludarabine and cyclophosphamide).
59342640|NCT03081910|Experimental|Autologous CD5.CAR/28zeta CAR T cells (Group A)|"Three dose levels will be evaluated. The T cells will be administered with Cytoxan and fludarabine.If patients have experienced either a partial response or stable disease and completed the 6 week toxicity evaluation without evidence of DLT or other infectious complications, they will be eligible to receive up to 3 additional infusions of CD5 CAR.T cells. Patients remain eligible for up to 3 additional infusions as long as they continue to have a clinical response and absence of safety concerns. If patients experience a complete response following an additional infusion, investigators will recommend they proceed to allogeneic HSCT.~Once dose escalation is completed, the trial will be expanded and treat up to an additional 6 patients (2 cohorts) at the MTD in each group to gather additional safety data and preliminary efficacy data."
59342641|NCT03081910|Experimental|Allogeneic CD5.CAR/28zeta CAR T cells (Group B)|"Three dose levels will be evaluated. The T cells will be administered with Cytoxan and fludarabine.If patients have experienced either a partial response or stable disease and completed the 6 week toxicity evaluation without evidence of DLT or other infectious complications, they will be eligible to receive up to 3 additional infusions of CD5 CAR.T cells. Patients remain eligible for up to 3 additional infusions as long as they continue to have a clinical response and absence of safety concerns. If patients experience a complete response following an additional infusion, investigators will recommend they proceed to allogeneic HSCT.~Once dose escalation is completed, the trial will be expanded and treat up to an additional 6 patients (2 cohorts) at the MTD in each group to gather additional safety data and preliminary efficacy data."
59343582|NCT04605666|Experimental|CAR-T group|
59343586|NCT04531046|Experimental|axicabtagene ciloleucel|Single infusion administered intravenously at a target dose of 2 x 10^6 anti-CD19 CAR T cells/kg
59994671|NCT01953900|Experimental|GD2 T cells plus VZV vaccine|In this study we will be administering from 1 x 10^6 to 1 x 10^9 transduced autologous VZV-specific CTLs, derived from VZV-specific memory T cells, so there will be no risk of alloreactivity. 6.1.1 Pre-infusion lymphodepletion for dose levels 9-11: Patients will receive 3 daily doses of cyclophosphamide together with fludarabine to induce lymphopenia, finishing at least 24 hours before T cell infusion. Cyclophosphamide will be given at a dose of 500 mg/m2/day followed by Fludarabine 30 mg/m2/day.
59994723|NCT03528421|Experimental|IM19 CAR-T cells|3*10^5/kg，1*10^6/kg，3*10^6/kg IM19 CAR-T cell.Two days before cell infusion, all patients will be treated with fludarabine and Cyclophosphamide for 3 days
59995126|NCT03927261|Experimental|Dose Escalation and Dose Expansion of PRGN-3006|Participants will be treated in dose expansion phase to evaluate the safety and efficacy of the identified dose of PRGN-3006.
59995962|NCT04581473|Experimental|CT041 autologous CAR T-cell injection|Two stages: Phase 1b: dose escalation and dose expansion; Phase 2: verify CT041 efficacy and safety
59995963|NCT04581473|Active Comparator|Physician's Choice|Participants will receive physician's choice of treatment in Phase II
59997510|NCT03497533|Experimental|TriCAR-T-CD19|Tri-functional anti-CD19 chimeric antigen receptor transduced autologous T cells will be administered intravenously
