id|nct_id|mesh_term|downcase_mesh_term|mesh_type
209987627|NCT02443831|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
209987628|NCT02443831|Lymphatic Diseases|lymphatic diseases|mesh-ancestor
209987629|NCT02443831|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
209987630|NCT02443831|Immune System Diseases|immune system diseases|mesh-ancestor
209987631|NCT02443831|Epstein-Barr Virus Infections|epstein-barr virus infections|mesh-ancestor
209987632|NCT02443831|Herpesviridae Infections|herpesviridae infections|mesh-ancestor
209987633|NCT02443831|DNA Virus Infections|dna virus infections|mesh-ancestor
209987634|NCT02443831|Virus Diseases|virus diseases|mesh-ancestor
209987635|NCT02443831|Infections|infections|mesh-ancestor
209987636|NCT02443831|Tumor Virus Infections|tumor virus infections|mesh-ancestor
209987637|NCT02443831|Lymphoma, B-Cell|lymphoma, b-cell|mesh-ancestor
209987638|NCT02443831|Lymphoma, Non-Hodgkin|lymphoma, non-hodgkin|mesh-ancestor
209987639|NCT02443831|Lymphoma|lymphoma|mesh-ancestor
209987640|NCT02443831|Neoplasms by Site|neoplasms by site|mesh-ancestor
209987641|NCT02443831|Hematologic Diseases|hematologic diseases|mesh-ancestor
209987939|NCT05202782|Lymphoma|lymphoma|mesh-list
209987940|NCT05202782|Lymphoma, Non-Hodgkin|lymphoma, non-hodgkin|mesh-list
209987941|NCT05202782|Lymphoma, B-Cell|lymphoma, b-cell|mesh-list
209987942|NCT05202782|Lymphoma, Large B-Cell, Diffuse|lymphoma, large b-cell, diffuse|mesh-list
209987943|NCT05202782|Recurrence|recurrence|mesh-list
209987944|NCT05202782|Inflammation|inflammation|mesh-list
209987945|NCT05202782|Aggression|aggression|mesh-list
209987946|NCT05202782|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
209987947|NCT05202782|Neoplasms|neoplasms|mesh-ancestor
209987948|NCT05202782|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
209987949|NCT05202782|Lymphatic Diseases|lymphatic diseases|mesh-ancestor
209987950|NCT05202782|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
209987951|NCT05202782|Immune System Diseases|immune system diseases|mesh-ancestor
209987952|NCT05202782|Disease Attributes|disease attributes|mesh-ancestor
209987953|NCT05202782|Pathologic Processes|pathologic processes|mesh-ancestor
209987954|NCT05202782|Behavioral Symptoms|behavioral symptoms|mesh-ancestor
209988449|NCT05191472|Multiple Myeloma|multiple myeloma|mesh-list
209988450|NCT05191472|Neoplasms, Plasma Cell|neoplasms, plasma cell|mesh-list
209988451|NCT05191472|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
209988452|NCT05191472|Neoplasms|neoplasms|mesh-ancestor
209988453|NCT05191472|Hemostatic Disorders|hemostatic disorders|mesh-ancestor
209988454|NCT05191472|Vascular Diseases|vascular diseases|mesh-ancestor
209988455|NCT05191472|Cardiovascular Diseases|cardiovascular diseases|mesh-ancestor
209988456|NCT05191472|Paraproteinemias|paraproteinemias|mesh-ancestor
209988457|NCT05191472|Blood Protein Disorders|blood protein disorders|mesh-ancestor
209988458|NCT05191472|Hematologic Diseases|hematologic diseases|mesh-ancestor
209988459|NCT05191472|Hemorrhagic Disorders|hemorrhagic disorders|mesh-ancestor
209988460|NCT05191472|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
209988461|NCT05191472|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
209988462|NCT05191472|Immune System Diseases|immune system diseases|mesh-ancestor
209991539|NCT04219163|Leukemia|leukemia|mesh-list
209991540|NCT04219163|Leukemia, Myeloid|leukemia, myeloid|mesh-list
209991541|NCT04219163|Leukemia, Myeloid, Acute|leukemia, myeloid, acute|mesh-list
209991542|NCT04219163|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
209991543|NCT04219163|Neoplasms|neoplasms|mesh-ancestor
209994200|NCT05206357|Lymphoma|lymphoma|mesh-list
209994201|NCT05206357|Neoplasms|neoplasms|mesh-list
209994202|NCT05206357|Lymphoma, Non-Hodgkin|lymphoma, non-hodgkin|mesh-list
209994203|NCT05206357|Lymphoma, B-Cell|lymphoma, b-cell|mesh-list
209994204|NCT05206357|Aggression|aggression|mesh-list
209994205|NCT05206357|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
209994206|NCT05206357|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
209994207|NCT05206357|Lymphatic Diseases|lymphatic diseases|mesh-ancestor
209994208|NCT05206357|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
209994209|NCT05206357|Immune System Diseases|immune system diseases|mesh-ancestor
209994210|NCT05206357|Behavioral Symptoms|behavioral symptoms|mesh-ancestor
209994983|NCT04577326|Mesothelioma|mesothelioma|mesh-list
209994984|NCT04577326|Mesothelioma, Malignant|mesothelioma, malignant|mesh-list
209994985|NCT04577326|Adenoma|adenoma|mesh-ancestor
209994986|NCT04577326|Neoplasms, Glandular and Epithelial|neoplasms, glandular and epithelial|mesh-ancestor
209994987|NCT04577326|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
209994988|NCT04577326|Neoplasms|neoplasms|mesh-ancestor
209994989|NCT04577326|Neoplasms, Mesothelial|neoplasms, mesothelial|mesh-ancestor
209994990|NCT04577326|Lung Neoplasms|lung neoplasms|mesh-ancestor
209994991|NCT04577326|Respiratory Tract Neoplasms|respiratory tract neoplasms|mesh-ancestor
209994992|NCT04577326|Thoracic Neoplasms|thoracic neoplasms|mesh-ancestor
209994993|NCT04577326|Neoplasms by Site|neoplasms by site|mesh-ancestor
209994994|NCT04577326|Pleural Neoplasms|pleural neoplasms|mesh-ancestor
209994995|NCT04577326|Lung Diseases|lung diseases|mesh-ancestor
209994996|NCT04577326|Respiratory Tract Diseases|respiratory tract diseases|mesh-ancestor
209995777|NCT03792633|Leukemia|leukemia|mesh-list
209995778|NCT03792633|Leukemia, Lymphoid|leukemia, lymphoid|mesh-list
209995779|NCT03792633|Precursor Cell Lymphoblastic Leukemia-Lymphoma|precursor cell lymphoblastic leukemia-lymphoma|mesh-list
209995780|NCT03792633|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
209995781|NCT03792633|Neoplasms|neoplasms|mesh-ancestor
209995782|NCT03792633|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
209995783|NCT03792633|Lymphatic Diseases|lymphatic diseases|mesh-ancestor
209995784|NCT03792633|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
209995785|NCT03792633|Immune System Diseases|immune system diseases|mesh-ancestor
210007301|NCT03323944|Pancreatic Neoplasms|pancreatic neoplasms|mesh-list
210007302|NCT03323944|Digestive System Neoplasms|digestive system neoplasms|mesh-ancestor
210007303|NCT03323944|Neoplasms by Site|neoplasms by site|mesh-ancestor
210007304|NCT03323944|Neoplasms|neoplasms|mesh-ancestor
210007305|NCT03323944|Endocrine Gland Neoplasms|endocrine gland neoplasms|mesh-ancestor
210007306|NCT03323944|Digestive System Diseases|digestive system diseases|mesh-ancestor
210007307|NCT03323944|Pancreatic Diseases|pancreatic diseases|mesh-ancestor
210007308|NCT03323944|Endocrine System Diseases|endocrine system diseases|mesh-ancestor
209217521|NCT05397184|Neoplasms|neoplasms|mesh-ancestor
209221932|NCT02208362|Glioma|glioma|mesh-list
209228864|NCT05099237|Neoplasms|neoplasms|mesh-ancestor
209233256|NCT03943472|Multiple Myeloma|multiple myeloma|mesh-list
210007982|NCT04795882|Multiple Myeloma|multiple myeloma|mesh-list
210007983|NCT04795882|Neoplasms, Plasma Cell|neoplasms, plasma cell|mesh-list
210007984|NCT04795882|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
210007985|NCT04795882|Neoplasms|neoplasms|mesh-ancestor
210007986|NCT04795882|Hemostatic Disorders|hemostatic disorders|mesh-ancestor
210007987|NCT04795882|Vascular Diseases|vascular diseases|mesh-ancestor
210007988|NCT04795882|Cardiovascular Diseases|cardiovascular diseases|mesh-ancestor
210007989|NCT04795882|Paraproteinemias|paraproteinemias|mesh-ancestor
210007990|NCT04795882|Blood Protein Disorders|blood protein disorders|mesh-ancestor
210007991|NCT04795882|Hematologic Diseases|hematologic diseases|mesh-ancestor
210007992|NCT04795882|Hemorrhagic Disorders|hemorrhagic disorders|mesh-ancestor
210007993|NCT04795882|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
210007994|NCT04795882|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
210007995|NCT04795882|Immune System Diseases|immune system diseases|mesh-ancestor
209282450|NCT04422912|Pemphigus|pemphigus|mesh-list
209219947|NCT04231747|Lymphoma|lymphoma|mesh-list
209390556|NCT02186860|Neoplasms|neoplasms|mesh-ancestor
209693762|NCT02194374|Leukemia|leukemia|mesh-list
209693763|NCT02194374|Leukemia, Lymphoid|leukemia, lymphoid|mesh-list
209693764|NCT02194374|Leukemia, Lymphocytic, Chronic, B-Cell|leukemia, lymphocytic, chronic, b-cell|mesh-list
209693765|NCT02194374|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
209693766|NCT02194374|Neoplasms|neoplasms|mesh-ancestor
209693767|NCT02194374|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
209693768|NCT02194374|Lymphatic Diseases|lymphatic diseases|mesh-ancestor
209693769|NCT02194374|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
209693770|NCT02194374|Immune System Diseases|immune system diseases|mesh-ancestor
209693771|NCT02194374|Leukemia, B-Cell|leukemia, b-cell|mesh-ancestor
209693772|NCT02194374|Chronic Disease|chronic disease|mesh-ancestor
209693773|NCT02194374|Disease Attributes|disease attributes|mesh-ancestor
209693774|NCT02194374|Pathologic Processes|pathologic processes|mesh-ancestor
209578134|NCT05420493|Lymphoma|lymphoma|mesh-list
209697346|NCT03672253|Multiple Myeloma|multiple myeloma|mesh-list
209697347|NCT03672253|Neoplasms, Plasma Cell|neoplasms, plasma cell|mesh-list
209697348|NCT03672253|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
209697349|NCT03672253|Neoplasms|neoplasms|mesh-ancestor
209697350|NCT03672253|Hemostatic Disorders|hemostatic disorders|mesh-ancestor
209697351|NCT03672253|Vascular Diseases|vascular diseases|mesh-ancestor
209697352|NCT03672253|Cardiovascular Diseases|cardiovascular diseases|mesh-ancestor
209697353|NCT03672253|Paraproteinemias|paraproteinemias|mesh-ancestor
209697354|NCT03672253|Blood Protein Disorders|blood protein disorders|mesh-ancestor
209697355|NCT03672253|Hematologic Diseases|hematologic diseases|mesh-ancestor
209697356|NCT03672253|Hemorrhagic Disorders|hemorrhagic disorders|mesh-ancestor
209697357|NCT03672253|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
209697358|NCT03672253|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
209697359|NCT03672253|Immune System Diseases|immune system diseases|mesh-ancestor
209697392|NCT02905188|Carcinoma|carcinoma|mesh-list
209697393|NCT02905188|Carcinoma, Hepatocellular|carcinoma, hepatocellular|mesh-list
209697394|NCT02905188|Neoplasms, Glandular and Epithelial|neoplasms, glandular and epithelial|mesh-ancestor
209697395|NCT02905188|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
209697396|NCT02905188|Neoplasms|neoplasms|mesh-ancestor
209697397|NCT02905188|Adenocarcinoma|adenocarcinoma|mesh-ancestor
209697398|NCT02905188|Liver Neoplasms|liver neoplasms|mesh-ancestor
209697399|NCT02905188|Digestive System Neoplasms|digestive system neoplasms|mesh-ancestor
209697400|NCT02905188|Neoplasms by Site|neoplasms by site|mesh-ancestor
209697401|NCT02905188|Digestive System Diseases|digestive system diseases|mesh-ancestor
209697402|NCT02905188|Liver Diseases|liver diseases|mesh-ancestor
209598189|NCT05665725|Shock|shock|mesh-ancestor
209697962|NCT04952272|Carcinoma, Hepatocellular|carcinoma, hepatocellular|mesh-list
209697963|NCT04952272|Neoplasms|neoplasms|mesh-ancestor
209697964|NCT04952272|Adenocarcinoma|adenocarcinoma|mesh-ancestor
209697965|NCT04952272|Carcinoma|carcinoma|mesh-ancestor
209697966|NCT04952272|Neoplasms, Glandular and Epithelial|neoplasms, glandular and epithelial|mesh-ancestor
209697967|NCT04952272|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
209697968|NCT04952272|Liver Neoplasms|liver neoplasms|mesh-ancestor
209697969|NCT04952272|Digestive System Neoplasms|digestive system neoplasms|mesh-ancestor
209697970|NCT04952272|Neoplasms by Site|neoplasms by site|mesh-ancestor
209697971|NCT04952272|Digestive System Diseases|digestive system diseases|mesh-ancestor
209697972|NCT04952272|Liver Diseases|liver diseases|mesh-ancestor
209623534|NCT05020392|Neoplasms|neoplasms|mesh-ancestor
209705724|NCT04969354|Carcinoma|carcinoma|mesh-list
209705725|NCT04969354|Carcinoma, Renal Cell|carcinoma, renal cell|mesh-list
209705726|NCT04969354|Neoplasms, Glandular and Epithelial|neoplasms, glandular and epithelial|mesh-ancestor
209705727|NCT04969354|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
209705728|NCT04969354|Neoplasms|neoplasms|mesh-ancestor
209705729|NCT04969354|Adenocarcinoma|adenocarcinoma|mesh-ancestor
209705730|NCT04969354|Kidney Neoplasms|kidney neoplasms|mesh-ancestor
209705731|NCT04969354|Urologic Neoplasms|urologic neoplasms|mesh-ancestor
209705732|NCT04969354|Urogenital Neoplasms|urogenital neoplasms|mesh-ancestor
209705733|NCT04969354|Neoplasms by Site|neoplasms by site|mesh-ancestor
209705734|NCT04969354|Female Urogenital Diseases|female urogenital diseases|mesh-ancestor
209705735|NCT04969354|Female Urogenital Diseases and Pregnancy Complications|female urogenital diseases and pregnancy complications|mesh-ancestor
209705736|NCT04969354|Urogenital Diseases|urogenital diseases|mesh-ancestor
209705737|NCT04969354|Kidney Diseases|kidney diseases|mesh-ancestor
209705738|NCT04969354|Urologic Diseases|urologic diseases|mesh-ancestor
209705739|NCT04969354|Male Urogenital Diseases|male urogenital diseases|mesh-ancestor
209717683|NCT04430530|Neoplasms|neoplasms|mesh-list
209718880|NCT04861480|Multiple Myeloma|multiple myeloma|mesh-list
209718881|NCT04861480|Neoplasms, Plasma Cell|neoplasms, plasma cell|mesh-list
209718882|NCT04861480|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
209718883|NCT04861480|Neoplasms|neoplasms|mesh-ancestor
209718884|NCT04861480|Hemostatic Disorders|hemostatic disorders|mesh-ancestor
209718885|NCT04861480|Vascular Diseases|vascular diseases|mesh-ancestor
209718886|NCT04861480|Cardiovascular Diseases|cardiovascular diseases|mesh-ancestor
209718887|NCT04861480|Paraproteinemias|paraproteinemias|mesh-ancestor
209718888|NCT04861480|Blood Protein Disorders|blood protein disorders|mesh-ancestor
209718889|NCT04861480|Hematologic Diseases|hematologic diseases|mesh-ancestor
209718890|NCT04861480|Hemorrhagic Disorders|hemorrhagic disorders|mesh-ancestor
209718891|NCT04861480|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
209718892|NCT04861480|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
209718893|NCT04861480|Immune System Diseases|immune system diseases|mesh-ancestor
209719481|NCT04429438|Lymphoma|lymphoma|mesh-list
209719482|NCT04429438|Lymphoma, B-Cell|lymphoma, b-cell|mesh-list
209719483|NCT04429438|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
209719484|NCT04429438|Neoplasms|neoplasms|mesh-ancestor
209719485|NCT04429438|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
209719486|NCT04429438|Lymphatic Diseases|lymphatic diseases|mesh-ancestor
209719487|NCT04429438|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
209719488|NCT04429438|Immune System Diseases|immune system diseases|mesh-ancestor
209719489|NCT04429438|Lymphoma, Non-Hodgkin|lymphoma, non-hodgkin|mesh-ancestor
209722801|NCT01475058|Lymphoma|lymphoma|mesh-list
209722802|NCT01475058|Leukemia|leukemia|mesh-list
209722803|NCT01475058|Precursor Cell Lymphoblastic Leukemia-Lymphoma|precursor cell lymphoblastic leukemia-lymphoma|mesh-list
209722804|NCT01475058|Leukemia, Lymphoid|leukemia, lymphoid|mesh-list
209722805|NCT01475058|Lymphoma, Non-Hodgkin|lymphoma, non-hodgkin|mesh-list
209722806|NCT01475058|Leukemia, Lymphocytic, Chronic, B-Cell|leukemia, lymphocytic, chronic, b-cell|mesh-list
209722807|NCT01475058|Lymphoma, Mantle-Cell|lymphoma, mantle-cell|mesh-list
209722808|NCT01475058|Lymphoma, Large B-Cell, Diffuse|lymphoma, large b-cell, diffuse|mesh-list
209722809|NCT01475058|Lymphoma, Large-Cell, Immunoblastic|lymphoma, large-cell, immunoblastic|mesh-list
209722810|NCT01475058|Plasmablastic Lymphoma|plasmablastic lymphoma|mesh-list
209722811|NCT01475058|Recurrence|recurrence|mesh-list
209722812|NCT01475058|Philadelphia Chromosome|philadelphia chromosome|mesh-list
209722813|NCT01475058|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
209722814|NCT01475058|Neoplasms|neoplasms|mesh-ancestor
209722815|NCT01475058|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
209722816|NCT01475058|Lymphatic Diseases|lymphatic diseases|mesh-ancestor
209722817|NCT01475058|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
209722818|NCT01475058|Immune System Diseases|immune system diseases|mesh-ancestor
209722819|NCT01475058|Disease Attributes|disease attributes|mesh-ancestor
209722820|NCT01475058|Pathologic Processes|pathologic processes|mesh-ancestor
209722821|NCT01475058|Leukemia, B-Cell|leukemia, b-cell|mesh-ancestor
209722822|NCT01475058|Chronic Disease|chronic disease|mesh-ancestor
209722823|NCT01475058|Lymphoma, B-Cell|lymphoma, b-cell|mesh-ancestor
209722824|NCT01475058|Translocation, Genetic|translocation, genetic|mesh-ancestor
209722825|NCT01475058|Chromosome Aberrations|chromosome aberrations|mesh-ancestor
209724281|NCT03463928|Leukemia|leukemia|mesh-list
209724282|NCT03463928|Leukemia, B-Cell|leukemia, b-cell|mesh-list
209724283|NCT03463928|Leukemia, Lymphocytic, Chronic, B-Cell|leukemia, lymphocytic, chronic, b-cell|mesh-list
