id|nct_id|agency_class|lead_or_collaborator|name
52195835|NCT04934774|INDUSTRY|collaborator|iCAR Bio Therapeutics Ltd.
52195836|NCT04934774|OTHER|collaborator|Peking University Shenzhen Hospital
51558894|NCT03383952|INDUSTRY|lead|Immune Cell, Inc.
51558895|NCT03383952|OTHER|collaborator|Weifang People's Hospital
51559189|NCT01583686|NIH|lead|National Cancer Institute (NCI)
52196991|NCT04888442|INDUSTRY|lead|Chongqing Precision Biotech Co., Ltd
51853612|NCT04890236|OTHER|lead|Emory University
51853613|NCT04890236|NIH|collaborator|National Cancer Institute (NCI)
51853614|NCT04890236|INDUSTRY|collaborator|Secura Bio, Inc.
51853615|NCT04890236|INDUSTRY|collaborator|Novartis
51559789|NCT03366324|INDUSTRY|lead|Wuhan Sian Medical Technology Co., Ltd
51559790|NCT03366324|OTHER|collaborator|Wuhan Union Hospital, China
51559791|NCT03366324|OTHER|collaborator|Jingzhou Central Hospital
51559792|NCT03366324|OTHER|collaborator|Xiangyang Central Hospital
51559793|NCT03366324|OTHER|collaborator|The First People's Hospital of Yuhang District
52053817|NCT05318963|OTHER|lead|Qiu Lugui
52053818|NCT05318963|INDUSTRY|collaborator|Nanjing Legend Biotech Co.
51854165|NCT04599543|OTHER|lead|Zhejiang University
51854166|NCT04599543|INDUSTRY|collaborator|Yake Biotechnology Ltd.
52199300|NCT04412174|OTHER|lead|Hebei Yanda Ludaopei Hospital
52199301|NCT04412174|OTHER|collaborator|Gracell Biotechnology Ltd.
51854677|NCT04603872|OTHER|lead|Zhejiang University
51854678|NCT04603872|INDUSTRY|collaborator|Yake Biotechnology Ltd.
51854697|NCT04626908|OTHER|lead|He Huang
51854698|NCT04626908|OTHER|collaborator|Gracell Biotechnology Ltd.
51742423|NCT01864889|OTHER|lead|Chinese PLA General Hospital
51742424|NCT01864902|OTHER|lead|Chinese PLA General Hospital
51854710|NCT04626752|INDUSTRY|lead|Hebei Senlang Biotechnology Inc., Ltd.
51562634|NCT05341492|OTHER|lead|Second Affiliated Hospital of Guangzhou Medical University
51855199|NCT04617704|OTHER|lead|Shanghai Changzheng Hospital
51855200|NCT04617704|INDUSTRY|collaborator|Gracell Biotechnology Shanghai Co., Ltd.
51562654|NCT03310008|INDUSTRY|lead|Celyad Oncology SA
52200470|NCT02706405|OTHER|lead|Fred Hutchinson Cancer Center
52200471|NCT02706405|INDUSTRY|collaborator|AstraZeneca
52200472|NCT02706405|INDUSTRY|collaborator|Juno Therapeutics, Inc.
52200473|NCT02706405|INDUSTRY|collaborator|MedImmune LLC
52200474|NCT02706405|NIH|collaborator|National Cancer Institute (NCI)
52200618|NCT03179007|OTHER|lead|Shanghai Cell Therapy Research Institute
52200681|NCT02761915|OTHER|lead|Cancer Research UK
51563366|NCT03029338|OTHER|lead|Institute of Hematology & Blood Diseases Hospital
51563367|NCT03029338|INDUSTRY|collaborator|Juventas Cell Therapy Ltd.
51743599|NCT05510596|OTHER|lead|University Hospital, Montpellier
51855840|NCT04595162|OTHER|lead|Peking University Third Hospital
51855841|NCT04595162|OTHER|collaborator|Gracell Biotechnology Ltd.
51743750|NCT05225363|OTHER|lead|City of Hope Medical Center
51743751|NCT05225363|NIH|collaborator|National Cancer Institute (NCI)
51563797|NCT02935257|OTHER|lead|University College, London
51744135|NCT04074330|INDUSTRY|lead|Takeda
51564246|NCT05204160|OTHER|lead|Emory University
51564247|NCT05204160|INDUSTRY|collaborator|Merck Sharp & Dohme LLC
51564248|NCT05204160|NIH|collaborator|National Cancer Institute (NCI)
51564748|NCT05023707|OTHER|lead|The First Affiliated Hospital of Soochow University
51564749|NCT05023707|OTHER|collaborator|The First Affiliated Hospital with Nanjing Medical University
51564750|NCT05023707|OTHER|collaborator|The Affiliated Nanjing Drum Tower Hospital of Nanjing University Medical School
51564751|NCT05023707|OTHER|collaborator|The Second People's Hospital of Huai'an
51564752|NCT05023707|INDUSTRY|collaborator|PersonGen BioTherapeutics (Suzhou) Co., Ltd.
51857105|NCT04609241|OTHER|lead|Zhejiang University
51857106|NCT04609241|INDUSTRY|collaborator|Yake Biotechnology Ltd.
52202534|NCT05626322|INDUSTRY|lead|Pfizer
52202535|NCT05626322|INDUSTRY|collaborator|MorphoSys AG
52202536|NCT05626322|INDUSTRY|collaborator|Incyte Corporation
52202609|NCT05396885|INDUSTRY|lead|Arcellx, Inc.
52202610|NCT05396885|INDUSTRY|collaborator|Kite, A Gilead Company
51565878|NCT03291444|OTHER|lead|Zhujiang Hospital
51565879|NCT03291444|OTHER|collaborator|Shenzhen Geno-Immune Medical Institute
51565880|NCT03291444|OTHER|collaborator|Sun Yat-Sen Memorial Hospital of Sun Yat-Sen University
51745775|NCT01886976|OTHER|lead|Chinese PLA General Hospital
52203088|NCT02107963|NIH|lead|National Cancer Institute (NCI)
51858017|NCT04572308|INDUSTRY|lead|Hebei Senlang Biotechnology Inc., Ltd.
51566953|NCT05605197|INDUSTRY|lead|Shanghai Unicar-Therapy Bio-medicine Technology Co.,Ltd
51566954|NCT05605197|OTHER|collaborator|Shanghai 10th People's Hospital
51858501|NCT04991948|INDUSTRY|lead|Celyad Oncology SA
51858502|NCT04991948|INDUSTRY|collaborator|Merck Sharp & Dohme LLC
51858798|NCT04546893|INDUSTRY|lead|Hebei Senlang Biotechnology Inc., Ltd.
51858799|NCT04546893|OTHER|collaborator|Hebei Yanda Ludaopei Hospital
51858800|NCT04546893|OTHER|collaborator|Beijing Lu Daopei Hospital
51858892|NCT04539444|OTHER|lead|The First Affiliated Hospital of Soochow University
51858893|NCT04539444|INDUSTRY|collaborator|Shanghai Unicar-Therapy Bio-medicine Technology Co.,Ltd
51568480|NCT03196830|OTHER|lead|The First Affiliated Hospital of Soochow University
51568481|NCT03196830|INDUSTRY|collaborator|Shanghai Unicar-Therapy Bio-medicine Technology Co.,Ltd
51569178|NCT04877080|OTHER|lead|920th Hospital of Joint Logistics Support Force of People's Liberation Army of China
51569180|NCT05381662|INDUSTRY|lead|Shanghai Unicar-Therapy Bio-medicine Technology Co.,Ltd
51569181|NCT05381662|OTHER|collaborator|The First Affiliated Hospital of Soochow University
51859272|NCT04532268|OTHER|lead|Zhejiang University
51859273|NCT04532268|INDUSTRY|collaborator|Yake Biotechnology Ltd.
52205170|NCT02203825|INDUSTRY|lead|Celyad Oncology SA
52205171|NCT02203825|OTHER|collaborator|Dana-Farber Cancer Institute
52205172|NCT02203825|NIH|collaborator|National Heart, Lung, and Blood Institute (NHLBI)
51570654|NCT05248048|OTHER|lead|The Third Affiliated Hospital of Guangzhou Medical University
51570655|NCT05248048|OTHER|collaborator|Hangzhou Cheetah Cell Therapeutics Co., Ltd
51570906|NCT04480788|INDUSTRY|lead|PersonGen BioTherapeutics (Suzhou) Co., Ltd.
51570907|NCT04480788|OTHER|collaborator|The First Affiliated Hospital of Zhengzhou University
51571145|NCT03166878|OTHER|lead|Chinese PLA General Hospital
51859567|NCT04553393|OTHER|lead|Chinese PLA General Hospital
51859784|NCT04550663|OTHER|lead|The Affiliated Nanjing Drum Tower Hospital of Nanjing University Medical School
51859785|NCT04550663|OTHER|collaborator|KAEDI
51573102|NCT04268706|INDUSTRY|lead|Tessa Therapeutics
51860465|NCT04537442|INDUSTRY|lead|Beijing Immunochina Medical Science & Technology Co., Ltd.
51860756|NCT04534634|OTHER|lead|The First Affiliated Hospital of Soochow University
51575629|NCT05108805|OTHER|lead|Vanderbilt-Ingram Cancer Center
51575630|NCT05108805|INDUSTRY|collaborator|Kite, A Gilead Company
51576731|NCT03110640|OTHER|lead|First Affiliated Hospital of Wenzhou Medical University
51576732|NCT03110640|INDUSTRY|collaborator|Hrain Biotechnology Co., Ltd.
51576733|NCT03110640|OTHER|collaborator|Second Affiliated Hospital of Nanchang University
51576896|NCT03393936|INDUSTRY|lead|Shanghai PerHum Therapeutics Co., Ltd.
51576897|NCT03393936|OTHER_GOV|collaborator|Shanghai Public Health Clinical Center
51576958|NCT05085444|OTHER|lead|Zhejiang University
51576959|NCT05085444|INDUSTRY|collaborator|Yake Biotechnology Ltd.
51577231|NCT04287660|OTHER|lead|The First Affiliated Hospital of Soochow University
51577232|NCT04287660|UNKNOWN|collaborator|Changshu Frist People's Hospital
51577233|NCT04287660|OTHER|collaborator|The Second People's Hospital of Huai'an
51577234|NCT04287660|OTHER|collaborator|Affiliated Hospital of Jiangnan University
51577235|NCT04287660|OTHER|collaborator|Jiangsu Province Hospital of Traditional Chinese Medicine
51577236|NCT04287660|OTHER|collaborator|Jiangyin People's Hospital
51577237|NCT04287660|OTHER|collaborator|Jingjiang People's Hospital
51577238|NCT04287660|UNKNOWN|collaborator|The Third People's Hospital of Kunshan
51577239|NCT04287660|OTHER|collaborator|Lianyungang Hospital Affiliated Bengbu Medical College
51577240|NCT04287660|OTHER|collaborator|Suzhou Municipal Hospital
51577241|NCT04287660|OTHER|collaborator|Zhangjiagang First People's Hospital
51577242|NCT04287660|INDUSTRY|collaborator|Shanghai Unicar-Therapy Bio-medicine Technology Co.,Ltd
51577243|NCT04287660|OTHER|collaborator|The First Affiliated Hospital with Nanjing Medical University
51577244|NCT04287660|UNKNOWN|collaborator|The first Affiliated Hospital of Nanjing University Medical School
51577313|NCT04270461|OTHER_GOV|lead|Jiujiang University Affiliated Hospital
51577314|NCT04270461|OTHER|collaborator|KAEDI
51577573|NCT04088864|OTHER|lead|Stanford University
51577664|NCT04007029|OTHER|lead|Jonsson Comprehensive Cancer Center
51577665|NCT04007029|OTHER|collaborator|Parker Institute for Cancer Immunotherapy
51751481|NCT04693676|OTHER|lead|First Affiliated Hospital of Zhejiang University
51751482|NCT04693676|INDUSTRY|collaborator|Cellular Biomedicine Group Ltd.
51578000|NCT04194931|OTHER|lead|The First Affiliated Hospital of Nanchang University
51862001|NCT03853616|INDUSTRY|lead|Miltenyi Biomedicine GmbH
51751677|NCT03117751|OTHER|lead|St. Jude Children's Research Hospital
51751678|NCT03117751|INDUSTRY|collaborator|Incyte Corporation
51751679|NCT03117751|INDUSTRY|collaborator|Amgen
51751680|NCT03117751|INDUSTRY|collaborator|Servier
51751732|NCT01840566|OTHER|lead|Memorial Sloan Kettering Cancer Center
51579966|NCT05066022|OTHER|lead|The First Affiliated Hospital of Soochow University
51579967|NCT05066022|INDUSTRY|collaborator|CARsgen Therapeutics Co., Ltd.
51580026|NCT04662294|OTHER|lead|Zhejiang University
51580027|NCT04662294|INDUSTRY|collaborator|Yake Biotechnology Ltd.
51580582|NCT04014894|OTHER|lead|Wuhan Union Hospital, China
51580583|NCT04014894|UNKNOWN|collaborator|Eureka(Beijing) Biotechnology Co., Ltd.
51580920|NCT03155191|INDUSTRY|lead|Takara Bio Inc.
51582304|NCT05066646|INDUSTRY|lead|Nanjing IASO Biotherapeutics Co.,Ltd
51583543|NCT04488354|OTHER|lead|Calibr, a division of Scripps Research
51583916|NCT05310591|OTHER|lead|Assistance Publique - Hôpitaux de Paris
51866657|NCT04322292|OTHER|lead|Institute of Hematology & Blood Diseases Hospital
51867109|NCT01218867|NIH|lead|National Cancer Institute (NCI)
51867490|NCT04317885|OTHER|lead|Shanghai Tongji Hospital, Tongji University School of Medicine
51867491|NCT04317885|INDUSTRY|collaborator|Cellular Biomedicine Group Ltd.
51868433|NCT02792114|OTHER|lead|Memorial Sloan Kettering Cancer Center
51868434|NCT02792114|FED|collaborator|United States Department of Defense
51869858|NCT04264039|OTHER|lead|Xinqiao Hospital of Chongqing
51869859|NCT04264039|INDUSTRY|collaborator|Gracell Biotechnology Shanghai Co., Ltd.
51869860|NCT04264039|OTHER|collaborator|920th Hospital of Joint Logistics Support Force of People's Liberation Army of China
51869861|NCT04264039|OTHER|collaborator|The Second Affiliated Hospital of Chongqing Medical University
51869862|NCT04264039|OTHER|collaborator|The Affiliated Hospital Of Guizhou Medical University
51869863|NCT04264039|OTHER|collaborator|Central South University
51869864|NCT04264039|OTHER|collaborator|First Affiliated Hospital of Kunming Medical University
51869865|NCT04264039|OTHER|collaborator|The General Hospital of Western Theater Command
51869866|NCT04264039|OTHER|collaborator|Second Affiliated Hospital of Xi'an Jiaotong University
51869867|NCT04264039|OTHER|collaborator|Nanfang Hospital, Southern Medical University
51869868|NCT04264039|OTHER|collaborator|Fujian Medical University Union Hospital
51869869|NCT04264039|OTHER|collaborator|The First Affiliated Hospital of Anhui Medical University
51869870|NCT04264039|OTHER|collaborator|Tang-Du Hospital
51870466|NCT04844866|INDUSTRY|lead|Miltenyi Biomedicine GmbH
51870467|NCT04844866|INDUSTRY|collaborator|ICON plc
51870471|NCT04815356|NIH|lead|National Cancer Institute (NCI)
51870533|NCT04483778|OTHER|lead|Seattle Children's Hospital
51871216|NCT05625594|OTHER|lead|City of Hope Medical Center
51871217|NCT05625594|NIH|collaborator|National Cancer Institute (NCI)
51871311|NCT05352542|OTHER|lead|jianming xu
51871312|NCT05352542|INDUSTRY|collaborator|Nanjing Legend Biotech Co.
51871941|NCT00840853|OTHER|lead|Baylor College of Medicine
51871942|NCT00840853|OTHER|collaborator|The Methodist Hospital Research Institute
51871943|NCT00840853|OTHER|collaborator|Center for Cell and Gene Therapy, Baylor College of Medicine
51584590|NCT05063682|INDUSTRY|lead|Chembrain LTD
51584591|NCT05063682|OTHER|collaborator|University of Oulu
51584592|NCT05063682|OTHER|collaborator|Jyväskylä Central Hospital
51584593|NCT05063682|OTHER|collaborator|Apollo Hospital, New Delhi, India
51874472|NCT02862028|INDUSTRY|lead|Shanghai International Medical Center
51874793|NCT05199961|INDUSTRY|lead|Pack Health
51874794|NCT05199961|INDUSTRY|collaborator|Novartis
51874795|NCT05199961|OTHER|collaborator|Ohio State University Comprehensive Cancer Center
51875005|NCT05654077|OTHER|lead|The Affiliated Hospital of Xuzhou Medical University
51875006|NCT05654077|UNKNOWN|collaborator|Guangzhou Bioresette Biomedical Technology Co., Ltd.
51584717|NCT05060796|OTHER|lead|Second Affiliated Hospital of Guangzhou Medical University
51875940|NCT02782351|OTHER|lead|Kai Lin Xu; Jun Nian Zheng
51875941|NCT02782351|UNKNOWN|collaborator|iCarTAB BioMed Inc.
51875942|NCT02782351|UNKNOWN|collaborator|Huaian first people's hospital
51876040|NCT05340829|OTHER|lead|He Huang
51876182|NCT04975555|OTHER|lead|University of Alabama at Birmingham
51876244|NCT04226989|OTHER|lead|He Huang
51876245|NCT04226989|INDUSTRY|collaborator|Nanjing Bioheng Biotech Co., Ltd.
51877843|NCT04860817|OTHER|lead|920th Hospital of Joint Logistics Support Force of People's Liberation Army of China
51878893|NCT05323201|OTHER|lead|The Affiliated Hospital of Xuzhou Medical University
51878894|NCT05323201|OTHER|collaborator|Xuzhou Medical University
51878895|NCT05323201|UNKNOWN|collaborator|IIT MediTech Co. Ltd
51584890|NCT03097770|OTHER|lead|Chinese PLA General Hospital
51879837|NCT04264078|OTHER|lead|Xinqiao Hospital of Chongqing
51879838|NCT04264078|INDUSTRY|collaborator|Gracell Biotechnology Shanghai Co., Ltd.
51879839|NCT04264078|OTHER|collaborator|920th Hospital of Joint Logistics Support Force of People's Liberation Army of China
51879840|NCT04264078|OTHER|collaborator|The Second Affiliated Hospital of Chongqing Medical University
51879841|NCT04264078|OTHER|collaborator|The Affiliated Hospital Of Guizhou Medical University
51879842|NCT04264078|OTHER|collaborator|Central South University
51879843|NCT04264078|OTHER|collaborator|First Affiliated Hospital of Kunming Medical University
51879844|NCT04264078|OTHER|collaborator|The General Hospital of Western Theater Command
51879845|NCT04264078|OTHER|collaborator|Second Affiliated Hospital of Xi'an Jiaotong University
51879846|NCT04264078|OTHER|collaborator|Nanfang Hospital, Southern Medical University
51879847|NCT04264078|OTHER|collaborator|Fujian Medical University Union Hospital
51879848|NCT04264078|OTHER|collaborator|The First Affiliated Hospital of Anhui Medical University
51879849|NCT04264078|OTHER|collaborator|Tang-Du Hospital
51880977|NCT04205838|OTHER|lead|Jonsson Comprehensive Cancer Center
51881876|NCT04844086|INDUSTRY|lead|Eden BioCell Ltd.
51881877|NCT04844086|OTHER|collaborator|National Taiwan University Hospital
51882634|NCT05252572|OTHER|lead|Zhejiang University
51882635|NCT05252572|INDUSTRY|collaborator|Yake Biotechnology Ltd.
51883560|NCT02846584|OTHER|lead|Southwest Hospital, China
51883697|NCT00902044|OTHER|lead|Baylor College of Medicine
51883698|NCT00902044|OTHER|collaborator|Center for Cell and Gene Therapy, Baylor College of Medicine
51883699|NCT00902044|OTHER|collaborator|The Methodist Hospital Research Institute
51883700|NCT00902044|OTHER|collaborator|Cancer Prevention Research Institute of Texas
51883874|NCT02842138|OTHER|lead|Peking University
51883875|NCT02842138|INDUSTRY|collaborator|Marino Biotechnology Co., Ltd.
51884302|NCT04156243|INDUSTRY|lead|iCell Gene Therapeutics
51884303|NCT04156243|OTHER|collaborator|Peking University Shenzhen Hospital
51884304|NCT04156243|OTHER|collaborator|Chengdu Military General Hospital
51884305|NCT04156243|INDUSTRY|collaborator|iCAR Bio Therapeutics Ltd.
51884672|NCT05016778|OTHER|lead|Zhejiang University
51884673|NCT05016778|INDUSTRY|collaborator|OriCell Therapeutics Co., Ltd.
51885162|NCT02822326|OTHER|lead|Guangdong Provincial People's Hospital
51885163|NCT02822326|OTHER_GOV|collaborator|Chinese Academy of Sciences
51885164|NCT02822326|OTHER|collaborator|Guangdong Zhaotai InVivo Biomedicine Co. Ltd.
51585183|NCT03599375|OTHER|lead|jiuwei cui
51888196|NCT04204161|INDUSTRY|lead|Shenzhen BinDeBio Ltd.
51888197|NCT04204161|OTHER|collaborator|Xiangya Hospital of Central South University
51888998|NCT02728882|INDUSTRY|lead|Sinobioway Cell Therapy Co., Ltd.
51888999|NCT02728882|OTHER|collaborator|The First Affiliated Hospital of Anhui Medical University
51889266|NCT02713984|OTHER|lead|Zhi Yang
51889982|NCT05333302|OTHER|lead|Belarusian Research Center for Pediatric Oncology, Hematology and Immunology
51891735|NCT02685670|OTHER|lead|The Second Affiliated Hospital of Henan University of Traditional Chinese Medicine
51891736|NCT02685670|OTHER|collaborator|Xinqiao Hospital of Chongqing
51891737|NCT02685670|OTHER|collaborator|Xuzhou Medical University
51585305|NCT03407859|OTHER|lead|Zhujiang Hospital
51585306|NCT03407859|OTHER|collaborator|Nanfang Hospital, Southern Medical University
51892700|NCT04169932|OTHER|lead|Shanghai Longyao Biotechnology Inc., Ltd.
51893014|NCT02652910|OTHER|lead|Xinqiao Hospital of Chongqing
51893015|NCT02652910|OTHER|collaborator|Xuzhou Medical University
51893016|NCT02652910|INDUSTRY|collaborator|Hrain Biotechnology Co., Ltd.
51893017|NCT02652910|OTHER|collaborator|Shanghai Changzheng Hospital
51893792|NCT04163302|OTHER|lead|Chinese PLA General Hospital
51893882|NCT04289220|OTHER|lead|Yan'an Affiliated Hospital of Kunming Medical University
51895252|NCT03624036|INDUSTRY|lead|Kite, A Gilead Company
51895271|NCT05210907|OTHER|lead|Seoul National University Hospital
51896449|NCT03275493|INDUSTRY|lead|Shanghai Unicar-Therapy Bio-medicine Technology Co.,Ltd
51896450|NCT03275493|OTHER|collaborator|The First Affiliated Hospital of Soochow University
51585645|NCT04191941|INDUSTRY|lead|Timmune Biotech Inc.
51585646|NCT04191941|OTHER|collaborator|Hunan Provincial People's Hospital
51586878|NCT04249947|INDUSTRY|lead|Poseida Therapeutics, Inc.
51586921|NCT05619861|INDUSTRY|lead|Hebei Senlang Biotechnology Inc., Ltd.
51586922|NCT05619861|OTHER|collaborator|Cangzhou People's Hospital
51587606|NCT03154775|INDUSTRY|lead|Cellular Biomedicine Group Ltd.
51587607|NCT03154775|OTHER|collaborator|Shanghai Tongji Hospital, Tongji University School of Medicine
51588058|NCT03018093|INDUSTRY|lead|Cellular Biomedicine Group Ltd.
51588059|NCT03018093|OTHER|collaborator|Chinese PLA General Hospital
51589247|NCT05105867|OTHER|lead|920th Hospital of Joint Logistics Support Force of People's Liberation Army of China
51589248|NCT05105867|INDUSTRY|collaborator|Gracell Biotechnology Shanghai Co., Ltd.
51589249|NCT05105867|OTHER|collaborator|Kunming Hope of Health Hospital
51589806|NCT03915184|INDUSTRY|lead|CARsgen Therapeutics Co., Ltd.
52055609|NCT03932565|OTHER|lead|The Sixth Affiliated Hospital of Wenzhou Medical University
52055610|NCT03932565|UNKNOWN|collaborator|Zhejiang Qixin Biotech
51900375|NCT02876978|INDUSTRY|lead|CARsgen Therapeutics Co., Ltd.
51900418|NCT04303520|OTHER|lead|The Second Affiliated Hospital of Henan University of Traditional Chinese Medicine
51900419|NCT04303520|INDUSTRY|collaborator|Hrain Biotechnology Co., Ltd.
51900420|NCT04303520|OTHER|collaborator|First Affiliated Hospital of Wenzhou Medical University
51900421|NCT04303520|OTHER|collaborator|Second Affiliated Hospital of Nanchang University
51591439|NCT03818165|INDUSTRY|lead|Sorrento Therapeutics, Inc.
51591871|NCT04129099|OTHER|lead|Hebei Yanda Ludaopei Hospital
51591872|NCT04129099|OTHER|collaborator|Gracell Biotechnology Ltd.
51591873|NCT04129099|OTHER|collaborator|Beijing Lu Daopei Hospital
51592979|NCT04916860|INDUSTRY|lead|Hebei Senlang Biotechnology Inc., Ltd.
51593811|NCT04943016|OTHER|lead|National Taiwan University Hospital
51903058|NCT02873390|INDUSTRY|lead|Ningbo Cancer Hospital
51594270|NCT02744287|INDUSTRY|lead|Bellicum Pharmaceuticals
51594308|NCT04037241|INDUSTRY|lead|Sorrento Therapeutics, Inc.
51595993|NCT05634785|OTHER|lead|UNC Lineberger Comprehensive Cancer Center
51595994|NCT05634785|UNKNOWN|collaborator|University Cancer Research Fund at Lineberger Comprehensive Cancer Center
51596148|NCT05366179|OTHER|lead|UNC Lineberger Comprehensive Cancer Center
51596344|NCT04995003|OTHER|lead|Baylor College of Medicine
51596345|NCT04995003|OTHER|collaborator|Center for Cell and Gene Therapy, Baylor College of Medicine
51596346|NCT04995003|UNKNOWN|collaborator|The Faris Foundation USA
51596347|NCT04995003|OTHER|collaborator|Stand Up To Cancer
51596348|NCT04995003|UNKNOWN|collaborator|Triumph Over Kid Cancer Foundation
51596349|NCT04995003|OTHER|collaborator|St. Baldrick's Foundation
51596350|NCT04995003|NIH|collaborator|National Cancer Institute (NCI)
51596361|NCT04977024|INDUSTRY|lead|GeoVax, Inc.
51596732|NCT03721068|OTHER|lead|UNC Lineberger Comprehensive Cancer Center
51596733|NCT03721068|FED|collaborator|United States Department of Defense
51596734|NCT03721068|INDUSTRY|collaborator|Bellicum Pharmaceuticals
51596735|NCT03721068|UNKNOWN|collaborator|University Cancer Research Fund at Lineberger Comprehensive Cancer Center
51596747|NCT03672318|OTHER|lead|UNC Lineberger Comprehensive Cancer Center
51596859|NCT03016377|OTHER|lead|UNC Lineberger Comprehensive Cancer Center
51596860|NCT03016377|INDUSTRY|collaborator|Bellicum Pharmaceuticals
51597351|NCT03050190|OTHER|lead|Shenzhen Geno-Immune Medical Institute
51597878|NCT04121273|OTHER|lead|The Affiliated Nanjing Drum Tower Hospital of Nanjing University Medical School
51598044|NCT04884984|OTHER|lead|The First Affiliated Hospital of Soochow University
51598077|NCT03825731|OTHER|lead|Hebei Yanda Ludaopei Hospital
51598078|NCT03825731|OTHER|collaborator|Gracell Biotechnology Ltd.
51598374|NCT04863066|OTHER|lead|Beijing 302 Hospital
51598375|NCT04863066|OTHER|collaborator|Tsinghua University
51599973|NCT04822974|OTHER|lead|Institut Paoli-Calmettes
51599974|NCT04822974|OTHER|collaborator|Hospital Clínico Universitario de Valencia
51600354|NCT04780529|OTHER|lead|Innovative Cellular Therapeutics Co., Ltd.
51600355|NCT04780529|OTHER|collaborator|Anhui Provincial Cancer Hospital
51600806|NCT04796688|OTHER|lead|Wuhan Union Hospital, China
51600807|NCT04796688|UNKNOWN|collaborator|Chengdu USino Technology Biology Co., Ltd
51601115|NCT02247609|OTHER|lead|Peking University
51601116|NCT02247609|OTHER|collaborator|University of Florida
51601405|NCT05613348|OTHER|lead|Zhujiang Hospital
51601406|NCT05613348|UNKNOWN|collaborator|Guangdong Zhaotai Cell Bio-tech Co., LTD
51602232|NCT01897415|OTHER|lead|University of Pennsylvania
51603103|NCT05123001|OTHER|lead|Stanford University
51603280|NCT05577000|OTHER|lead|Thomas Martin, MD
51603281|NCT05577000|INDUSTRY|collaborator|Actavis Inc.
51603282|NCT05577000|OTHER|collaborator|University of California, Davis
51603283|NCT05577000|UNKNOWN|collaborator|Eugia Pharma Specialities Limited
51603527|NCT04767308|OTHER|lead|Huazhong University of Science and Technology
51603528|NCT04767308|UNKNOWN|collaborator|Shanghai IASO Biotechnology Co., Ltd
51605870|NCT05287165|INDUSTRY|lead|Beijing Immunochina Medical Science & Technology Co., Ltd.
51904216|NCT02729493|INDUSTRY|lead|Sinobioway Cell Therapy Co., Ltd.
51904465|NCT02725125|INDUSTRY|lead|Sinobioway Cell Therapy Co., Ltd.
52056084|NCT03642496|OTHER|lead|First Affiliated Hospital Xi'an Jiaotong University
52056085|NCT03642496|INDUSTRY|collaborator|Eureka Therapeutics Inc.
51606774|NCT04318327|INDUSTRY|lead|Novartis Pharmaceuticals
51606918|NCT03241940|OTHER|lead|Crystal Mackall, MD
51606919|NCT03233854|OTHER|lead|Crystal Mackall, MD
51606920|NCT03233854|OTHER|collaborator|California Institute for Regenerative Medicine (CIRM)
52057273|NCT03574168|INDUSTRY|lead|Bioceltech Therapeutics, Ltd.
51607012|NCT00085930|OTHER|lead|Baylor College of Medicine
51607013|NCT00085930|OTHER|collaborator|Center for Cell and Gene Therapy, Baylor College of Medicine
51607212|NCT04766840|INDUSTRY|lead|Beijing Immunochina Medical Science & Technology Co., Ltd.
52057813|NCT03907527|INDUSTRY|lead|Precigen, Inc
52058085|NCT03893019|INDUSTRY|lead|Miltenyi Biomedicine GmbH
52058086|NCT03893019|OTHER|collaborator|DLR German Aerospace Center
52058285|NCT03338972|OTHER|lead|Fred Hutchinson Cancer Center
52058286|NCT03338972|INDUSTRY|collaborator|Juno Therapeutics, Inc.
52058287|NCT03338972|NIH|collaborator|National Cancer Institute (NCI)
52058465|NCT03884751|INDUSTRY|lead|CARsgen Therapeutics Co., Ltd.
52058466|NCT03884751|OTHER|collaborator|NanJing PLA 81 Hospital
52058467|NCT03884751|OTHER|collaborator|First Affiliated Hospital of Zhejiang University
52058468|NCT03884751|OTHER|collaborator|RenJi Hospital
51904961|NCT02710149|OTHER|lead|Southwest Hospital, China
51905244|NCT03500991|OTHER|lead|Seattle Children's Hospital
51905810|NCT04107142|INDUSTRY|lead|CytoMed Therapeutics Pte Ltd
51906306|NCT02917083|OTHER|lead|Baylor College of Medicine
51906307|NCT02917083|OTHER|collaborator|The Methodist Hospital Research Institute
51906574|NCT04303247|OTHER|lead|Xinqiao Hospital of Chongqing
51906575|NCT04303247|INDUSTRY|collaborator|Gracell Biotechnology Shanghai Co., Ltd.
51906576|NCT04303247|OTHER|collaborator|920th Hospital of Joint Logistics Support Force of People's Liberation Army of China
51906577|NCT04303247|OTHER|collaborator|The Affiliated Hospital Of Guizhou Medical University
51906578|NCT04303247|OTHER|collaborator|Tang-Du Hospital
51906579|NCT04303247|OTHER|collaborator|The General Hospital of Western Theater Command
51906580|NCT04303247|OTHER|collaborator|Chongqing University Cancer Hospital
51907454|NCT04295018|OTHER|lead|Peking Union Medical College Hospital
51907455|NCT04295018|INDUSTRY|collaborator|Cellular Biomedicine Group Ltd.
51907456|NCT04295096|OTHER|lead|Jun Zhu
51907457|NCT04295096|INDUSTRY|collaborator|Nanjing Legend Biotech Co.
51907575|NCT02575261|OTHER|lead|Fuda Cancer Hospital, Guangzhou
51908200|NCT03483103|INDUSTRY|lead|Juno Therapeutics, a Subsidiary of Celgene
51908501|NCT04093648|OTHER|lead|Baylor College of Medicine
51908502|NCT04093648|OTHER|collaborator|The Methodist Hospital Research Institute
