id|nct_id|result_group_id|ctgov_group_code|classification|category|title|description|units|param_type|param_value|param_value_num|dispersion_type|dispersion_value|dispersion_value_num|dispersion_lower_limit|dispersion_upper_limit|explanation_of_na|number_analyzed|number_analyzed_units|population_description|calculate_percentage
134794746|NCT03330834|59242898|BG000|China||Region of Enrollment||participants|Number|1|1.0|||||||1|||
134794747|NCT03330834|59242898|BG000|||Tumor Stage|Patients tumor staged as IVa with malignant pleural effusion by AJCC Cancer Staging Manual, Eighth Edition (2017).|Participants|Count of Participants|1|1.0|||||||1|||
134794748|NCT03330834|59242898|BG000|||EGFR mutation status|Epidermal growth factor receptor mutation status: wild type|Participants|Count of Participants|1|1.0|||||||1|||
135978700|NCT01454596|59629717|BG000||<=18 years|Age, Categorical||Participants|Count of Participants|0|0.0|||||||1|||
135978701|NCT01454596|59629718|BG001||<=18 years|Age, Categorical||Participants|Count of Participants|0|0.0|||||||1|||
135978702|NCT01454596|59629719|BG002||<=18 years|Age, Categorical||Participants|Count of Participants|0|0.0|||||||1|||
135978703|NCT01454596|59629720|BG003||<=18 years|Age, Categorical||Participants|Count of Participants|0|0.0|||||||1|||
135978704|NCT01454596|59629721|BG004||<=18 years|Age, Categorical||Participants|Count of Participants|0|0.0|||||||1|||
135978705|NCT01454596|59629722|BG005||<=18 years|Age, Categorical||Participants|Count of Participants|0|0.0|||||||1|||
135978706|NCT01454596|59629723|BG006||<=18 years|Age, Categorical||Participants|Count of Participants|0|0.0|||||||1|||
135978707|NCT01454596|59629724|BG007||<=18 years|Age, Categorical||Participants|Count of Participants|0|0.0|||||||3|||
135978708|NCT01454596|59629725|BG008||<=18 years|Age, Categorical||Participants|Count of Participants|0|0.0|||||||3|||
135978709|NCT01454596|59629726|BG009||<=18 years|Age, Categorical||Participants|Count of Participants|0|0.0|||||||3|||
135978710|NCT01454596|59629727|BG010||<=18 years|Age, Categorical||Participants|Count of Participants|0|0.0|||||||1|||
135978711|NCT01454596|59629728|BG011||<=18 years|Age, Categorical||Participants|Count of Participants|0|0.0|||||||1|||
135978712|NCT01454596|59629729|BG012||<=18 years|Age, Categorical||Participants|Count of Participants|0|0.0|||||||18|||
135978713|NCT01454596|59629717|BG000||Between 18 and 65 years|Age, Categorical||Participants|Count of Participants|1|1.0|||||||1|||
135978714|NCT01454596|59629718|BG001||Between 18 and 65 years|Age, Categorical||Participants|Count of Participants|1|1.0|||||||1|||
135978715|NCT01454596|59629719|BG002||Between 18 and 65 years|Age, Categorical||Participants|Count of Participants|1|1.0|||||||1|||
135978716|NCT01454596|59629720|BG003||Between 18 and 65 years|Age, Categorical||Participants|Count of Participants|1|1.0|||||||1|||
135978717|NCT01454596|59629721|BG004||Between 18 and 65 years|Age, Categorical||Participants|Count of Participants|1|1.0|||||||1|||
135978718|NCT01454596|59629722|BG005||Between 18 and 65 years|Age, Categorical||Participants|Count of Participants|1|1.0|||||||1|||
135978719|NCT01454596|59629723|BG006||Between 18 and 65 years|Age, Categorical||Participants|Count of Participants|1|1.0|||||||1|||
135978720|NCT01454596|59629724|BG007||Between 18 and 65 years|Age, Categorical||Participants|Count of Participants|3|3.0|||||||3|||
135978721|NCT01454596|59629725|BG008||Between 18 and 65 years|Age, Categorical||Participants|Count of Participants|2|2.0|||||||3|||
135978722|NCT01454596|59629726|BG009||Between 18 and 65 years|Age, Categorical||Participants|Count of Participants|3|3.0|||||||3|||
135978723|NCT01454596|59629727|BG010||Between 18 and 65 years|Age, Categorical||Participants|Count of Participants|1|1.0|||||||1|||
135978724|NCT01454596|59629728|BG011||Between 18 and 65 years|Age, Categorical||Participants|Count of Participants|1|1.0|||||||1|||
135978725|NCT01454596|59629729|BG012||Between 18 and 65 years|Age, Categorical||Participants|Count of Participants|17|17.0|||||||18|||
135978726|NCT01454596|59629717|BG000||>=65 years|Age, Categorical||Participants|Count of Participants|0|0.0|||||||1|||
135978727|NCT01454596|59629718|BG001||>=65 years|Age, Categorical||Participants|Count of Participants|0|0.0|||||||1|||
135978728|NCT01454596|59629719|BG002||>=65 years|Age, Categorical||Participants|Count of Participants|0|0.0|||||||1|||
135978729|NCT01454596|59629720|BG003||>=65 years|Age, Categorical||Participants|Count of Participants|0|0.0|||||||1|||
135978730|NCT01454596|59629721|BG004||>=65 years|Age, Categorical||Participants|Count of Participants|0|0.0|||||||1|||
135978731|NCT01454596|59629722|BG005||>=65 years|Age, Categorical||Participants|Count of Participants|0|0.0|||||||1|||
135978732|NCT01454596|59629723|BG006||>=65 years|Age, Categorical||Participants|Count of Participants|0|0.0|||||||1|||
135978733|NCT01454596|59629724|BG007||>=65 years|Age, Categorical||Participants|Count of Participants|0|0.0|||||||3|||
135978734|NCT01454596|59629725|BG008||>=65 years|Age, Categorical||Participants|Count of Participants|1|1.0|||||||3|||
135978735|NCT01454596|59629726|BG009||>=65 years|Age, Categorical||Participants|Count of Participants|0|0.0|||||||3|||
135978736|NCT01454596|59629727|BG010||>=65 years|Age, Categorical||Participants|Count of Participants|0|0.0|||||||1|||
135978737|NCT01454596|59629728|BG011||>=65 years|Age, Categorical||Participants|Count of Participants|0|0.0|||||||1|||
135978738|NCT01454596|59629729|BG012||>=65 years|Age, Categorical||Participants|Count of Participants|1|1.0|||||||18|||
135978739|NCT01454596|59629717|BG000|||Age, Continuous||years|Mean|45.0|45.0|Standard Deviation||||||1|||
135978740|NCT01454596|59629718|BG001|||Age, Continuous||years|Mean|43.0|43.0|Standard Deviation||||||1|||
135978741|NCT01454596|59629719|BG002|||Age, Continuous||years|Mean|52.0|52.0|Standard Deviation||||||1|||
135978742|NCT01454596|59629720|BG003|||Age, Continuous||years|Mean|46.0|46.0|Standard Deviation||||||1|||
135978743|NCT01454596|59629721|BG004|||Age, Continuous||years|Mean|57.0|57.0|Standard Deviation||||||1|||
135978744|NCT01454596|59629722|BG005|||Age, Continuous||years|Mean|56.0|56.0|Standard Deviation||||||1|||
135978745|NCT01454596|59629723|BG006|||Age, Continuous||years|Mean|53.0|53.0|Standard Deviation||||||1|||
135978746|NCT01454596|59629724|BG007|||Age, Continuous||years|Mean|55.3|55.3|Standard Deviation|0.6|0.6||||3|||
135978747|NCT01454596|59629725|BG008|||Age, Continuous||years|Mean|62.3|62.3|Standard Deviation|3.2|3.2||||3|||
135978748|NCT01454596|59629726|BG009|||Age, Continuous||years|Mean|56.0|56.0|Standard Deviation|11.4|11.4||||3|||
135978749|NCT01454596|59629727|BG010|||Age, Continuous||years|Mean|47.0|47.0|Standard Deviation||||||1|||
135978750|NCT01454596|59629728|BG011|||Age, Continuous||years|Mean|57.0|57.0|Standard Deviation||||||1|||
135978751|NCT01454596|59629729|BG012|||Age, Continuous||years|Mean|54.3|54.3|Standard Deviation|7.1|7.1||||18|||
135978752|NCT01454596|59629717|BG000||Female|Sex: Female, Male||Participants|Count of Participants|0|0.0|||||||1|||
135978753|NCT01454596|59629718|BG001||Female|Sex: Female, Male||Participants|Count of Participants|0|0.0|||||||1|||
135978754|NCT01454596|59629719|BG002||Female|Sex: Female, Male||Participants|Count of Participants|0|0.0|||||||1|||
135978755|NCT01454596|59629720|BG003||Female|Sex: Female, Male||Participants|Count of Participants|0|0.0|||||||1|||
135978756|NCT01454596|59629721|BG004||Female|Sex: Female, Male||Participants|Count of Participants|0|0.0|||||||1|||
135978757|NCT01454596|59629722|BG005||Female|Sex: Female, Male||Participants|Count of Participants|0|0.0|||||||1|||
135978758|NCT01454596|59629723|BG006||Female|Sex: Female, Male||Participants|Count of Participants|0|0.0|||||||1|||
135978759|NCT01454596|59629724|BG007||Female|Sex: Female, Male||Participants|Count of Participants|1|1.0|||||||3|||
135978760|NCT01454596|59629725|BG008||Female|Sex: Female, Male||Participants|Count of Participants|1|1.0|||||||3|||
135978761|NCT01454596|59629726|BG009||Female|Sex: Female, Male||Participants|Count of Participants|1|1.0|||||||3|||
135978762|NCT01454596|59629727|BG010||Female|Sex: Female, Male||Participants|Count of Participants|0|0.0|||||||1|||
135978763|NCT01454596|59629728|BG011||Female|Sex: Female, Male||Participants|Count of Participants|0|0.0|||||||1|||
135978764|NCT01454596|59629729|BG012||Female|Sex: Female, Male||Participants|Count of Participants|3|3.0|||||||18|||
135978765|NCT01454596|59629717|BG000||Male|Sex: Female, Male||Participants|Count of Participants|1|1.0|||||||1|||
135978766|NCT01454596|59629718|BG001||Male|Sex: Female, Male||Participants|Count of Participants|1|1.0|||||||1|||
135978767|NCT01454596|59629719|BG002||Male|Sex: Female, Male||Participants|Count of Participants|1|1.0|||||||1|||
135978768|NCT01454596|59629720|BG003||Male|Sex: Female, Male||Participants|Count of Participants|1|1.0|||||||1|||
135978769|NCT01454596|59629721|BG004||Male|Sex: Female, Male||Participants|Count of Participants|1|1.0|||||||1|||
135978770|NCT01454596|59629722|BG005||Male|Sex: Female, Male||Participants|Count of Participants|1|1.0|||||||1|||
135978771|NCT01454596|59629723|BG006||Male|Sex: Female, Male||Participants|Count of Participants|1|1.0|||||||1|||
135978772|NCT01454596|59629724|BG007||Male|Sex: Female, Male||Participants|Count of Participants|2|2.0|||||||3|||
135978773|NCT01454596|59629725|BG008||Male|Sex: Female, Male||Participants|Count of Participants|2|2.0|||||||3|||
135978774|NCT01454596|59629726|BG009||Male|Sex: Female, Male||Participants|Count of Participants|2|2.0|||||||3|||
135978775|NCT01454596|59629727|BG010||Male|Sex: Female, Male||Participants|Count of Participants|1|1.0|||||||1|||
135978776|NCT01454596|59629728|BG011||Male|Sex: Female, Male||Participants|Count of Participants|1|1.0|||||||1|||
135978777|NCT01454596|59629729|BG012||Male|Sex: Female, Male||Participants|Count of Participants|15|15.0|||||||18|||
135978778|NCT01454596|59629717|BG000||Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||1|||
135978779|NCT01454596|59629718|BG001||Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|1|1.0|||||||1|||
135978780|NCT01454596|59629719|BG002||Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||1|||
135978781|NCT01454596|59629720|BG003||Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||1|||
135978782|NCT01454596|59629721|BG004||Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||1|||
135978783|NCT01454596|59629722|BG005||Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||1|||
135978784|NCT01454596|59629723|BG006||Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||1|||
135978785|NCT01454596|59629724|BG007||Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
135978786|NCT01454596|59629725|BG008||Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
135978787|NCT01454596|59629726|BG009||Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
135978788|NCT01454596|59629727|BG010||Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||1|||
135978789|NCT01454596|59629728|BG011||Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||1|||
135978790|NCT01454596|59629729|BG012||Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|1|1.0|||||||18|||
135978791|NCT01454596|59629717|BG000||Not Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|1|1.0|||||||1|||
135978792|NCT01454596|59629718|BG001||Not Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||1|||
135978793|NCT01454596|59629719|BG002||Not Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|1|1.0|||||||1|||
135978794|NCT01454596|59629720|BG003||Not Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|1|1.0|||||||1|||
135978795|NCT01454596|59629721|BG004||Not Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|1|1.0|||||||1|||
135978796|NCT01454596|59629722|BG005||Not Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|1|1.0|||||||1|||
135978797|NCT01454596|59629723|BG006||Not Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|1|1.0|||||||1|||
135978798|NCT01454596|59629724|BG007||Not Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|3|3.0|||||||3|||
135978799|NCT01454596|59629725|BG008||Not Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|3|3.0|||||||3|||
135978800|NCT01454596|59629726|BG009||Not Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|3|3.0|||||||3|||
135978801|NCT01454596|59629727|BG010||Not Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|1|1.0|||||||1|||
135978802|NCT01454596|59629728|BG011||Not Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|1|1.0|||||||1|||
135978803|NCT01454596|59629729|BG012||Not Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|17|17.0|||||||18|||
135978804|NCT01454596|59629717|BG000||Unknown or Not Reported|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||1|||
135978805|NCT01454596|59629718|BG001||Unknown or Not Reported|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||1|||
135978806|NCT01454596|59629719|BG002||Unknown or Not Reported|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||1|||
135978807|NCT01454596|59629720|BG003||Unknown or Not Reported|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||1|||
135978808|NCT01454596|59629721|BG004||Unknown or Not Reported|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||1|||
135978809|NCT01454596|59629722|BG005||Unknown or Not Reported|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||1|||
135978810|NCT01454596|59629723|BG006||Unknown or Not Reported|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||1|||
135978811|NCT01454596|59629724|BG007||Unknown or Not Reported|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
135978812|NCT01454596|59629725|BG008||Unknown or Not Reported|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
135978813|NCT01454596|59629726|BG009||Unknown or Not Reported|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
135978814|NCT01454596|59629727|BG010||Unknown or Not Reported|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||1|||
135978815|NCT01454596|59629728|BG011||Unknown or Not Reported|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||1|||
135978816|NCT01454596|59629729|BG012||Unknown or Not Reported|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||18|||
135978817|NCT01454596|59629717|BG000||American Indian or Alaska Native|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||1|||
135978818|NCT01454596|59629718|BG001||American Indian or Alaska Native|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||1|||
135978819|NCT01454596|59629719|BG002||American Indian or Alaska Native|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||1|||
135978820|NCT01454596|59629720|BG003||American Indian or Alaska Native|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||1|||
135978821|NCT01454596|59629721|BG004||American Indian or Alaska Native|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||1|||
135978822|NCT01454596|59629722|BG005||American Indian or Alaska Native|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||1|||
135978823|NCT01454596|59629723|BG006||American Indian or Alaska Native|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||1|||
135978824|NCT01454596|59629724|BG007||American Indian or Alaska Native|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
135978825|NCT01454596|59629725|BG008||American Indian or Alaska Native|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
135978826|NCT01454596|59629726|BG009||American Indian or Alaska Native|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
