id|nct_id|intervention_id|name
28414176|NCT03233854|55969644|Fosfaseron
28414177|NCT03233854|55969644|Genoxal
28414178|NCT03233854|55969644|Genuxal
28414179|NCT03233854|55969644|Ledoxina
28414180|NCT03233854|55969644|Mitoxan
28414181|NCT03233854|55969644|Neosar
28414182|NCT03233854|55969644|Revimmune
28414183|NCT03233854|55969644|Syklofosfamid
28414184|NCT03233854|55969644|WR- 138719
28414185|NCT03233854|55969645|2-F-ara-AMP
28414186|NCT03233854|55969645|9H-Purin-6-amine, 2-fluoro-9-(5-O-phosphono-.beta.-D-arabinofuranosyl)-
28414187|NCT03233854|55969645|Beneflur
28414188|NCT03233854|55969645|Fludara
28414189|NCT03233854|55969645|SH T 586
28414226|NCT00085930|55969741|14g2a.zeta Chimeric Recep Transduc (EBV-CTL) w/o Lymphodepl
28414384|NCT04766840|55969955|IM73 CAR-T Cells
28740010|NCT05179603|56634735|Keytruda® or generic
28740083|NCT03267173|56634954|meso-CAR
28741067|NCT04792593|56638160|CD19 CAR-T
28741223|NCT04745559|56638570|Prevnar 13
28741241|NCT01318317|56638632|AHSCT
28741242|NCT01318317|56638632|Autologous
28741243|NCT01318317|56638632|Autologous Hematopoietic Cell Transplantation
28741244|NCT01318317|56638632|Autologous Stem Cell Transplant
28741245|NCT01318317|56638632|Autologous Stem Cell Transplantation
28741246|NCT01318317|56638632|Stem Cell Transplantation, Autologous
28741247|NCT01318317|56638633|Filgrastim-aafi
28741248|NCT01318317|56638633|G-CSF
28741249|NCT01318317|56638633|Neupogen
28741250|NCT01318317|56638633|Nivestym
28741251|NCT01318317|56638633|r-metHuG-CSF
28741252|NCT01318317|56638633|Recombinant Methionyl Human Granulocyte Colony Stimulating Factor
28741253|NCT01318317|56638633|rG-CSF
28741254|NCT01318317|56638633|Tevagrastim
28741255|NCT01318317|56638636|PBPC transplantation
28741256|NCT01318317|56638636|PBSCT
28741257|NCT01318317|56638636|Peripheral Blood Progenitor Cell Transplantation
28741258|NCT01318317|56638636|PERIPHERAL BLOOD STEM CELL TRANSPLANT
28741259|NCT01318317|56638636|Peripheral Stem Cell Support
28741260|NCT01318317|56638636|Peripheral Stem Cell Transplant
28741261|NCT01318317|56638636|Peripheral Stem Cell Transplantation
28741262|NCT01318317|56638637|AMD 3100
28741263|NCT01318317|56638637|JM-3100
28741264|NCT01318317|56638637|Mozobil
28741265|NCT01318317|56638637|SDZ SID 791
28741266|NCT01318317|56638638|ABP 798
28741267|NCT01318317|56638638|BI 695500
28741268|NCT01318317|56638638|C2B8 Monoclonal Antibody
28741269|NCT01318317|56638638|Chimeric Anti-CD20 Antibody
28741270|NCT01318317|56638638|CT-P10
28741271|NCT01318317|56638638|IDEC-102
28741272|NCT01318317|56638638|IDEC-C2B8
28741273|NCT01318317|56638638|IDEC-C2B8 Monoclonal Antibody
28741274|NCT01318317|56638638|MabThera
28741275|NCT01318317|56638638|Monoclonal Antibody IDEC-C2B8
28741276|NCT01318317|56638638|PF-05280586
28741277|NCT01318317|56638638|Rituxan
28741278|NCT01318317|56638638|Rituximab ABBS
28741279|NCT01318317|56638638|Rituximab Biosimilar ABP 798
28741280|NCT01318317|56638638|Rituximab Biosimilar BI 695500
28741281|NCT01318317|56638638|Rituximab Biosimilar CT-P10
28741282|NCT01318317|56638638|Rituximab Biosimilar GB241
28741283|NCT01318317|56638638|Rituximab Biosimilar IBI301
28741284|NCT01318317|56638638|Rituximab Biosimilar JHL1101
28741285|NCT01318317|56638638|Rituximab Biosimilar PF-05280586
28741286|NCT01318317|56638638|Rituximab Biosimilar RTXM83
28741287|NCT01318317|56638638|Rituximab Biosimilar SAIT101
28741288|NCT01318317|56638638|Rituximab Biosimilar SIBP-02
28741289|NCT01318317|56638638|rituximab biosimilar TQB2303
28741290|NCT01318317|56638638|rituximab-abbs
28741291|NCT01318317|56638638|RTXM83
28741292|NCT01318317|56638638|Truxima
28581934|NCT03666000|56313305|Allogeneic Anti-CD19 CAR T cells
28582373|NCT02715362|56314702|Gene modified patient T cells
28582560|NCT02706782|56315183|Transcatheter Arterial Infusion of meso-CART cells
28420491|NCT02980315|55981310|adoptive immunotherapy
28741896|NCT05515185|56640468|Fludarabine
28741897|NCT05515185|56640468|Cyclophosphamide
28583963|NCT04184414|56319439|Targeting hcd19 chimeric antigen receptor
28741964|NCT03173417|56640655|IM19
28741965|NCT03173417|56640656|FC
28583993|NCT02813837|56319530|CD19-directed chimeric antigen receptor modified T cells
28743813|NCT02659943|56645703|Cytoxan
28743814|NCT02659943|56645704|Fludara
28424861|NCT04531046|55990377|axi-cel
28661893|NCT00924326|56468150|Fludara
28661894|NCT00924326|56468151|Cytoxan
28661895|NCT00924326|56468153|Interleukin-2
28661896|NCT00924326|56468153|IL-2
28661897|NCT00924326|56468154|Fludara
28661898|NCT00924326|56468155|Cytoxan
28662317|NCT03483688|56468900|Anti-CD19 chimeric antigen receptor T cells (C- CAR011)
28662524|NCT03716856|56469520|BCMA-redirected autologous T cells
28426394|NCT05621096|55993070|Chimeric antigen receptor (CAR) T-cell product
28663721|NCT03711864|56471244|IM21
28427252|NCT05013372|55994588|CAR T cells targeting CD147
28664897|NCT03814447|56474283|FA
28664898|NCT03814447|56474284|CTX
28664983|NCT03815383|56474539|CBM.BCMA Chimeric Antigen Receptor T cell
28665711|NCT05234190|56476260|HLA-A2 CAR-Treg
28666550|NCT03916679|56478182|Fludarabine 30mg/m2/d
28666551|NCT03916679|56478182|Cyclophosphamide 300mg/m2/d
28667753|NCT05181501|56481887|CT103A
28668331|NCT03370198|56483298|NKG2D CAR-T cells
28430623|NCT02663297|56000425|CAR.CD30 T cells
28430650|NCT02159495|56000461|CPM
28430651|NCT02159495|56000461|CTX
28430652|NCT02159495|56000461|Cytoxan
28430653|NCT02159495|56000461|Endoxan
28430654|NCT02159495|56000461|Endoxana
28430655|NCT02159495|56000462|CD123R(EQ)28zeta/EGFRt+ T cells
28430656|NCT02159495|56000462|Anti CD123-CAR/CD28-costimulatory Lentiviral Vector-transduced Autologous T Lymphocytes
28430657|NCT02159495|56000464|Allogeneic CD123R(EQ)28zeta/EGFRt+ T Cells
28430658|NCT02159495|56000465|2-F-ara-AMP
28430659|NCT02159495|56000465|9H-Purin-6-amine, 2-fluoro-9-(5-O-phosphono-.beta.-D-arabinofuranosyl)-
28430660|NCT02159495|56000465|Beneflur
28430661|NCT02159495|56000465|Fludara
28430662|NCT02159495|56000465|Oforta
28430663|NCT02159495|56000465|SH T 586
28674769|NCT03726515|56500857|Keytruda
28432244|NCT03602612|56003202|Cytoxan
28432245|NCT03602612|56003203|Fludara
28586267|NCT02737085|56325002|CD19-targeted CAR-T cells and CD20-targeted CAR-T cells
28511064|NCT02958384|56152934|LeY-targeted CAR-T cells
28513437|NCT02958410|56161731|CD30-targeted CAR-T cells
28513492|NCT04717999|56161849|UWN2D
28513517|NCT02965092|56161962|CAR-T cells
28514635|NCT05400109|56164600|Fludara®
28514636|NCT05400109|56164600|Fludarabine Phosphate
28514637|NCT05400109|56164601|Cytoxan ®
28514638|NCT05400109|56164601|Endoxan®
28514639|NCT05400109|56164601|Neosar®
28514640|NCT05400109|56164601|Procytox®
28514641|NCT05400109|56164601|Revimmune®
28514642|NCT05400109|56164601|Cycloblastin®
28587148|NCT05260957|56326273|BTCT4465A
28587149|NCT05260957|56326274|Polatuzumab Vedotin
28587150|NCT05260957|56326274|RO5541077
28587151|NCT05260957|56326274|Polivy
28587152|NCT05260957|56326275|Chimeric antigen receptor T-Cell Therapy
28587428|NCT05263817|56327028|CD19/BCMA CAR T-cells injection
28587928|NCT02617134|56328038|anti-MUC1-CAR transduced autologous T cells
28434831|NCT04499573|56008322|Fludarabine
28434832|NCT04499573|56008322|Cyclophosphamide
28434833|NCT04499573|56008322|Cytarabine
28434834|NCT04499573|56008322|Etoposide
28434835|NCT04499573|56008322|Dexamethasone
28434836|NCT04499573|56008322|Tocilizumab
28434837|NCT04499573|56008322|Allogeneic HSCT
28515413|NCT04420754|56165658|AIC100
28589572|NCT02672501|56331613|2nd CAR-T
28515869|NCT04029038|56165936|Autologous Anti-CD19/CD22 CAR-T Cells
28515870|NCT04029038|56165936|Autologous CD19/CD22 CAR T Cells
28515871|NCT04029038|56165936|Autologous CD19/CD22 CAR T-cells
28515872|NCT04029038|56165936|Autologous CD19/CD22 Chimeric Antigen Receptor T Cells
28515873|NCT04029038|56165937|(-)-Cyclophosphamide
28515874|NCT04029038|56165937|2H-1,3,2-Oxazaphosphorine, 2-[bis(2-chloroethyl)amino]tetrahydro-, 2-oxide, monohydrate
28515875|NCT04029038|56165937|Carloxan
28515876|NCT04029038|56165937|Ciclofosfamida
28515877|NCT04029038|56165937|Ciclofosfamide
28515878|NCT04029038|56165937|Cicloxal
28515879|NCT04029038|56165937|Clafen
28515880|NCT04029038|56165937|Claphene
28515881|NCT04029038|56165937|CP monohydrate
28515882|NCT04029038|56165937|CTX
28515883|NCT04029038|56165937|CYCLO-cell
28515884|NCT04029038|56165937|Cycloblastin
28515885|NCT04029038|56165937|Cycloblastine
28515886|NCT04029038|56165937|Cyclophospham
28515887|NCT04029038|56165937|Cyclophosphamid monohydrate
28515888|NCT04029038|56165937|Cyclophosphamidum
28515889|NCT04029038|56165937|Cyclophosphan
28515890|NCT04029038|56165937|Cyclophosphane
28515891|NCT04029038|56165937|Cyclophosphanum
28515892|NCT04029038|56165937|Cyclostin
28515893|NCT04029038|56165937|Cyclostine
28515894|NCT04029038|56165937|Cytophosphan
28515895|NCT04029038|56165937|Cytophosphane
28515896|NCT04029038|56165937|Cytoxan
28515897|NCT04029038|56165937|Fosfaseron
28515898|NCT04029038|56165937|Genoxal
28515899|NCT04029038|56165937|Genuxal
28515900|NCT04029038|56165937|Ledoxina
28515901|NCT04029038|56165937|Mitoxan
28515902|NCT04029038|56165937|Neosar
28515903|NCT04029038|56165937|Revimmune
28515904|NCT04029038|56165937|Syklofosfamid
28515905|NCT04029038|56165937|WR- 138719
28515906|NCT04029038|56165938|Fluradosa
28590053|NCT04160195|56332956|Cytoxan
28590054|NCT04160195|56332957|Fludara
28590368|NCT05096234|56333552|[ 18F]F-AraG (2'-deoxy-2'-fluoro-9-β-D- arabinofuranosylguanine; trade name VisAcT)
28669748|NCT03811457|56487389|UWC19
28746193|NCT05633615|56651063|KTE C19
28746194|NCT05633615|56651063|KTE-C19
28746195|NCT05633615|56651063|KTE-C19 CAR
28746196|NCT05633615|56651063|Yescarta
28746197|NCT05633615|56651064|Biological Sample Collection
28746198|NCT05633615|56651064|Biospecimen Collected
28746199|NCT05633615|56651064|Specimen Collection
28746200|NCT05633615|56651065|CAT
28746201|NCT05633615|56651065|CAT Scan
28746202|NCT05633615|56651065|Computed Axial Tomography
28746203|NCT05633615|56651065|Computerized Axial Tomography
28746204|NCT05633615|56651065|Computerized Tomography
28746205|NCT05633615|56651065|CT
28746206|NCT05633615|56651065|CT Scan
28746207|NCT05633615|56651065|tomography
28746208|NCT05633615|56651066|(-)-Cyclophosphamide
28746209|NCT05633615|56651066|2H-1,3,2-Oxazaphosphorine, 2-[bis(2-chloroethyl)amino]tetrahydro-, 2-oxide, monohydrate
28746210|NCT05633615|56651066|Carloxan
28746211|NCT05633615|56651066|Ciclofosfamida
28746212|NCT05633615|56651066|Ciclofosfamide
28746213|NCT05633615|56651066|Cicloxal
28746214|NCT05633615|56651066|Clafen
28746215|NCT05633615|56651066|Claphene
28746216|NCT05633615|56651066|CP monohydrate
28746217|NCT05633615|56651066|CTX
28746218|NCT05633615|56651066|CYCLO-cell
28746219|NCT05633615|56651066|Cycloblastin
28746220|NCT05633615|56651066|Cycloblastine
28746221|NCT05633615|56651066|Cyclophospham
28746222|NCT05633615|56651066|Cyclophosphamid monohydrate
28746223|NCT05633615|56651066|Cyclophosphamide Monohydrate
28746224|NCT05633615|56651066|Cyclophosphamidum
28746225|NCT05633615|56651066|Cyclophosphan
28746226|NCT05633615|56651066|Cyclophosphane
28746227|NCT05633615|56651066|Cyclophosphanum
28746228|NCT05633615|56651066|Cyclostin
28746229|NCT05633615|56651066|Cyclostine
28746230|NCT05633615|56651066|Cytophosphan
28746231|NCT05633615|56651066|Cytophosphane
28746232|NCT05633615|56651066|Cytoxan
28746233|NCT05633615|56651066|Fosfaseron
28746234|NCT05633615|56651066|Genoxal
28746235|NCT05633615|56651066|Genuxal
28746236|NCT05633615|56651066|Ledoxina
28746237|NCT05633615|56651066|Mitoxan
28746238|NCT05633615|56651066|Neosar
28746239|NCT05633615|56651066|Revimmune
28746240|NCT05633615|56651066|Syklofosfamid
28746241|NCT05633615|56651066|WR- 138719
28746242|NCT05633615|56651067|Fluradosa
28746243|NCT05633615|56651068|Anti-CD19-CAR Genetically Engineered Autologous T Lymphocytes JCAR017
28746244|NCT05633615|56651068|Anti-CD19-CAR Genetically Engineered Autologous T-lymphocytes JCAR017
28746245|NCT05633615|56651068|Autologous Anti-CD19-EGFRt-4-1BB-zeta-modified CAR CD8+ and CD4+ T-lymphocytes JCAR017
28746246|NCT05633615|56651068|Breyanzi
28746247|NCT05633615|56651068|JCAR 017
28746248|NCT05633615|56651068|JCAR017
28746249|NCT05633615|56651069|Anti-CD20 x Anti-CD3 Bispecific Monoclonal Antibody BTCT4465A
28746250|NCT05633615|56651069|BTCT 4465A
28746251|NCT05633615|56651069|BTCT-4465A
28746252|NCT05633615|56651069|BTCT4465A
28746253|NCT05633615|56651069|CD20/CD3 BiMAb BTCT4465A
28746254|NCT05633615|56651069|RG 7828
28746255|NCT05633615|56651069|RG-7828
28746256|NCT05633615|56651069|RG7828
28746257|NCT05633615|56651069|RO7030816
28746258|NCT05633615|56651070|Active Surveillance
28746259|NCT05633615|56651070|deferred therapy
28746260|NCT05633615|56651070|expectant management
28746261|NCT05633615|56651070|Observation
28746262|NCT05633615|56651070|Watchful Waiting
28746263|NCT05633615|56651071|ADC DCDS4501A
28746264|NCT05633615|56651071|Antibody-Drug Conjugate DCDS4501A
28746265|NCT05633615|56651071|DCDS4501A
28746266|NCT05633615|56651071|FCU 2711
28746267|NCT05633615|56651071|polatuzumab vedotin-piiq
28746268|NCT05633615|56651071|Polivy
28746269|NCT05633615|56651071|RG7596
28746270|NCT05633615|56651071|Ro 5541077-000
28746271|NCT05633615|56651072|Medical Imaging, Positron Emission Tomography
28746272|NCT05633615|56651072|PET
28746273|NCT05633615|56651072|PET Scan
28746274|NCT05633615|56651072|Positron Emission Tomography Scan
28746275|NCT05633615|56651072|Positron-Emission Tomography
28746276|NCT05633615|56651072|proton magnetic resonance spectroscopic imaging
28746277|NCT05633615|56651072|PT
28746278|NCT05633615|56651073|CART-19
28746279|NCT05633615|56651073|CART19
28746280|NCT05633615|56651073|CTL019
28746281|NCT05633615|56651073|CTL019 T-cells
28746282|NCT05633615|56651073|Kymriah
28746283|NCT05633615|56651073|Tisagenlecleucel-T
28746294|NCT05587543|56651087|CAR-T cell therapy
28746295|NCT05587543|56651088|TCR -T cell therapy
28591189|NCT05535855|56335117|UCD19 CAR T cells
28591272|NCT05010564|56335284|Cytoxan
28591273|NCT05010564|56335284|Fludara
28436297|NCT02959151|56011005|chimeric antigen receptor T cells
28747054|NCT02442297|56651653|Dosing Schedules 1, 2, and 3
28747518|NCT05432635|56652953|CMV-specific CD19-CAR T Cells (SY); CMV-specific CD19 CAR-T Cells (SY); Anti-CD19-CAR CMV-specific T-cells (SY)
28671208|NCT03198052|56491318|Administration of CAR-T cells through vein or interventional technique.
28748103|NCT04484012|56653606|ACP-196
28748104|NCT04484012|56653606|Bruton Tyrosine Kinase Inhibitor ACP-196
28748105|NCT04484012|56653606|Calquence
28748106|NCT04484012|56653607|CD19CAR-CD28-CD3zeta-EGFRt-expressing Tn/mem-enriched T Cells
28748107|NCT04484012|56653607|CD19R(EQ)28zeta/EGFRt+ Naive and Memory T Cells
28748108|NCT04484012|56653607|CD19R(EQ)28zetaEGFRt+ Tn/mem Cells
28436366|NCT05362331|56011181|Companion for CAR-T Web Application
28436367|NCT05362331|56011181|CAR-T Web Application (CC)
28436368|NCT05362331|56011181|CAR-T Web App
28672436|NCT03185494|56494793|genetically engineered lymphocyte therapy
28437096|NCT02976857|56012490|CAR-CD19
28437185|NCT04003649|56012667|IL13 [EQ]BBzeta/truncated CD19[t]+ Naive and Memory T Cells
28437186|NCT04003649|56012667|IL13 [EQ]BBzeta/truncated CD19[t]+ TN/MEM Cells
28437187|NCT04003649|56012667|IL13Ra2-specific-hinge-optimized-4-1BB-CAR/truncated CD19-expressing Autologous TN/MEM Lymphocytes
28437188|NCT04003649|56012668|Anti-Cytotoxic T-Lymphocyte-Associated Antigen-4 Monoclonal Antibody
28437189|NCT04003649|56012668|BMS-734016
28437190|NCT04003649|56012668|MDX-010
28437191|NCT04003649|56012668|MDX-CTLA4
28437192|NCT04003649|56012668|Yervoy
28437193|NCT04003649|56012669|BMS-936558
28437194|NCT04003649|56012669|MDX-1106
28437195|NCT04003649|56012669|NIVO
28437196|NCT04003649|56012669|ONO-4538
28437197|NCT04003649|56012669|Opdivo
28437198|NCT04003649|56012670|Quality of Life Assessment
28750245|NCT05091541|56656316|CT120
28438723|NCT00586391|56015799|Yervoy
28438908|NCT05445011|56016058|Fludarabine + Cyclophosphamide + Anti-FLT3 CAR-T Cell
28439154|NCT05326243|56016753|PL001
28595275|NCT02587689|56342916|anti-MUC1-CAR transduced autologous T cells
28518747|NCT04036019|56169809|C-CAR066
28595502|NCT02580747|56343584|genetically engineered lymphocyte therapy
28673648|NCT03114670|56498218|anti-CD123 CART, CART123
28673657|NCT04440436|56498267|Fludarabine
28673658|NCT04440436|56498267|Cyclophosphamide
