id|nct_id|status|name|city|state|zip|country
215039671|NCT03114670|Recruiting|Fengtai District|Beijing Shi|||China
215039707|NCT04440436|Recruiting|Beijing Cancer Hospital|Beijing|Beijing||China
214413937|NCT05010564|Recruiting|Texas Children's Hospital|Houston|Texas|77030|United States
213241627|NCT03684889||Children's Hospital Los Angeles|Los Angeles|California|90027|United States
213241628|NCT03684889||Seattle Children's Hospital|Seattle|Washington|98105|United States
214414994|NCT04555551||Memorial Sloan Kettering Basking Ridge (Limited protocol activities)|Basking Ridge|New Jersey|07920|United States
214414995|NCT04555551||Memorial Sloan Kettering Monmouth (Limited protocol activities)|Middletown|New Jersey|07748|United States
214414996|NCT04555551||Memorial Sloan Kettering Bergen (Limited protocol activities)|Montvale|New Jersey|07645|United States
214414997|NCT04555551||Memorial Sloan Kettering Suffolk - Commack (Limited protocol activities)|Commack|New York|11725|United States
214414998|NCT04555551||Memorial Sloan Kettering Westchester (Limited protocol activities)|Harrison|New York|10604|United States
214414999|NCT04555551||Memorial Sloan Kettering Cancer Center|New York|New York|10065|United States
214415000|NCT04555551||Memorial Sloan Kettering Nassau (Limited protocol activities)|Uniondale|New York|11553|United States
213855236|NCT04181827||University of Alabama at Birmingham|Birmingham|Alabama|35294|United States
213855237|NCT04181827||Mayo Clinic Cancer Center-Scottsdale|Phoenix|Arizona|85054|United States
213855238|NCT04181827||Stanford University Medical Center|Stanford|California|94305-5623|United States
213855239|NCT04181827||Colorado Blood Cancer Institute|Denver|Colorado|80218|United States
213855240|NCT04181827||Yale New Haven Hospital|New Haven|Connecticut|06520|United States
213855241|NCT04181827||University of Miami Leonard M. Miller School of Medicine - SCCC|Miami|Florida|33136|United States
213855242|NCT04181827||University of Iowa Hospitals & Clinics|Iowa City|Iowa|52242|United States
213855243|NCT04181827||University of Kansas|Westwood|Kansas|66205|United States
213855244|NCT04181827||University Of Maryland Medical Center|Baltimore|Maryland|21201|United States
213855245|NCT04181827||Mayo Clinic - Rochester|Rochester|Minnesota|55905|United States
213855246|NCT04181827||Washington University School of Medicine|Saint Louis|Missouri|63110|United States
213855247|NCT04181827||Hackensack University Medical Center|Hackensack|New Jersey|07601|United States
213855248|NCT04181827||Memorial Sloan-Kettering Cancer Center|New York|New York|10065|United States
213855249|NCT04181827||University of Rochester Medical Center|Rochester|New York|14642|United States
213855250|NCT04181827||Duke University Medical Center|Durham|North Carolina|27710|United States
213855251|NCT04181827||The Ohio State University|Columbus|Ohio|43210|United States
213855252|NCT04181827||Huntsman Cancer Institute|Salt Lake City|Utah|84112|United States
213855253|NCT04181827||Wisconsin Institutes for Medical Research|Madison|Wisconsin|53705|United States
213855254|NCT04181827||Medical College Of Wisconsin|Milwaukee|Wisconsin|53226|United States
213855255|NCT04181827||Royal Adelaide Hospital|Adelaide||5000|Australia
213855256|NCT04181827||Royal Prince Alfred Hospital|Camperdown||2050|Australia
213855257|NCT04181827||Royal Brisbane and Womens Hospital|Herston||4029|Australia
213855258|NCT04181827||Peter MacCallum Cancer Centre|Melbourne||3000|Australia
213855259|NCT04181827||Alfred Health|Melbourne||3004|Australia
213855260|NCT04181827||Fiona Stanley Hospital|Murdoch||6150|Australia
213855261|NCT04181827||Universitair Ziekenhuis - Antwerpen|Antwerp||2650|Belgium
213855262|NCT04181827||UZ Gent|Gent||9000|Belgium
213855263|NCT04181827||UZ Leuven|Leuven||3000|Belgium
213855264|NCT04181827||Centre Hospitalier Universitaire de Liege Domaine Universitaire du Sart Tilman|Liege||B-4000|Belgium
213855265|NCT04181827||Rigshospitalet|Copenhagen||2100|Denmark
213855266|NCT04181827||CHRU de Lille - Hopital Claude Huriez|LILLE Cedex||59037|France
213855267|NCT04181827||CHU de Montpellier, Hopital Saint-Eloi|Montpellier||34295|France
213855268|NCT04181827||C.H.U. Hotel Dieu - France|Nantes||44093|France
213855269|NCT04181827||Hopital Saint-Louis|Paris cedex 10||75475|France
213855270|NCT04181827||Centre hospitalier Lyon-Sud|Pierre Benite cedex||69495|France
213855271|NCT04181827||CHU De Poitiers|Poitiers||86021|France
213855272|NCT04181827||Institut Universitaire du cancer de Toulouse-Oncopole|Toulouse cedex 9||31059|France
213855273|NCT04181827||Universitatsklinikum Carl Gustvav Carus Dresden an der Technischen Universitat Dresden|Dresden||01307|Germany
213855274|NCT04181827||Universitaetsklinikum Hamburg Eppendorf|Hamburg||20246|Germany
213855275|NCT04181827||Universitaetsklinikum Koeln|Köln||50924|Germany
213855276|NCT04181827||Universitaetsklinikum Leipzig|Leipzig||04103|Germany
213855277|NCT04181827||Klinikum der Eberhard-Karls-Universität/Abt. für innere Med. II/Hämatologie/Onkologie-Germany|Tübingen||72076|Germany
213855278|NCT04181827||Universitätsklinikum Würzburg|Würzburg||97080|Germany
213855279|NCT04181827||Attikon University General Hospital of Attica|Athens||12462|Greece
213855280|NCT04181827||Hadassah University Hospita - Ein Kerem|Jerusalem||P.O.B. 12000|Israel
213855281|NCT04181827||Sheba Medical Center|Ramat Gan||74047|Israel
213855282|NCT04181827||Sourasky Medical Center|Tel-Aviv||64239|Israel
213855283|NCT04181827||Azienda Opedaliero-Universitaria Policlinico Sant'orsola Malpighi di Bologna|Bologna||40138|Italy
213855284|NCT04181827||IRCCS Ospedale San Raffaele HSR|Milano||20132|Italy
213855285|NCT04181827||Fondazione IRCCS Istituto Nazionale dei Tumori|Milano||20133|Italy
213855286|NCT04181827||Policlinico Universitario Agostino Gemelli|Roma||00168|Italy
213855287|NCT04181827||A.O.U. Citta della Salute e della Scienza di Torino - Presidio Molinette|Turin||10126|Italy
213855288|NCT04181827||Kyushu University Hospital|Fukuoka||812-8582|Japan
213855289|NCT04181827||Kanazawa University Hospital|Kanazawa||920-8641|Japan
213855290|NCT04181827||University Hospital Kyoto Perfectural University of Medicine|Kyoto||602-8566|Japan
213855291|NCT04181827||Nagoya City University Hospital|Nagoya||467-8602|Japan
213855292|NCT04181827||Okayama University Hospital|Okayama||700-8558|Japan
213855293|NCT04181827||Hokkaido University Hospital|Sapporo||060-8648|Japan
213855294|NCT04181827||Tohoku University Hospital|Sendai||980-8574|Japan
213855295|NCT04181827||Japanese Red Cross Medical Center|Shibuya||150-8935|Japan
213855296|NCT04181827||Seoul National University Hospital|Seoul||03080|Korea, Republic of
213855297|NCT04181827||Samsung Medical Center|Seoul||06351|Korea, Republic of
213855298|NCT04181827||The Catholic University of Korea Seoul St. Mary's Hospital|Seoul||06591|Korea, Republic of
213855299|NCT04181827||VU Medisch Centrum|Amsterdam||1081 HV|Netherlands
213855300|NCT04181827||University Medical Center Groningen|Groningen||9713 GZ|Netherlands
213855301|NCT04181827||Erasmus MC|Rotterdam||3015 CN|Netherlands
213855302|NCT04181827||UMC Utrecht|Utrecht||3584 CX|Netherlands
213855303|NCT04181827||Uniwersyteckie Centrum Kliniczne|Gdansk||80-214|Poland
213855304|NCT04181827||Narodowy Instytut Onkologii im.Marii Sklodowskiej Curie Panstwowy Instytut BadawczyOddz. w Gliwicach|Gliwice||44102|Poland
213855305|NCT04181827||Uniwersytecki Szpital Kliniczny w Poznaniu|Poznan||60-569|Poland
213855306|NCT04181827||Instytut Hematologii i Transfuzjologii|Warszawa||02-776|Poland
213855307|NCT04181827||Inst. Cat. D'Oncologia-Badalona|Badalona||08916|Spain
213855308|NCT04181827||Hosp. Clinic I Provincial de Barcelona|Barcelona||08036|Spain
213855309|NCT04181827||Hosp. Gral. Univ. Gregorio Maranon|Madrid||28007|Spain
213855310|NCT04181827||Hosp. Univ. 12 de Octubre|Madrid||28041|Spain
213855311|NCT04181827||Clinica Univ. de Navarra|Pamplona||31008|Spain
213855312|NCT04181827||Hosp. Clinico Univ. de Salamanca|Salamanca||37007|Spain
213855313|NCT04181827||Hosp. Virgen Del Rocio|Sevilla||41013|Spain
213855314|NCT04181827||Skane University Hospital|Lund||221 85|Sweden
213855315|NCT04181827||Karolinska Universitetssjukhuset Huddinge, Hematologiska Kliniken, Huddinge|Stockholm||141 86|Sweden
213855316|NCT04181827||Akademiska Sjukhuset|Uppsala||751 85|Sweden
213855317|NCT04181827||Queen Elizabeth Hospital|Birmingham||B15 2TH|United Kingdom
213855318|NCT04181827||Bristol Haematology and Oncology Centre|Bristol||BS2 8ED|United Kingdom
213855319|NCT04181827||University Hospital Wales|Cardiff||CF14 4XW|United Kingdom
213855320|NCT04181827||University College Hospital|London||NW1 2BU|United Kingdom
213855321|NCT04181827||King's College Hospital|London||SE5 9RS|United Kingdom
213855322|NCT04181827||Christie Hospital|Manchester||M20 4BX|United Kingdom
213855323|NCT04181827||Freeman Hospital|Newcastle Upon Tyne||NE7 7DN|United Kingdom
213855675|NCT04133636||University of California, San Francisco|San Francisco|California|94143|United States
213855676|NCT04133636||Moffitt Cancer Center|Tampa|Florida|33612|United States
213855677|NCT04133636||Emory University|Atlanta|Georgia|30322|United States
213855678|NCT04133636||Northwestern University|Chicago|Illinois|60611|United States
213855679|NCT04133636||University of Chicago|Chicago|Illinois|60637|United States
213855680|NCT04133636||Indiana University|Indianapolis|Indiana|46202|United States
213855681|NCT04133636||Dana-Farber Cancer Institute|Boston|Massachusetts|02115|United States
213855682|NCT04133636||Mayo Clinic Rochester|Rochester|Minnesota|55902|United States
213855683|NCT04133636||Washington University School of Medicine|Saint Louis|Missouri|63110|United States
213855684|NCT04133636||Hackensack University Medical Center|Hackensack|New Jersey|07601|United States
213855685|NCT04133636||Rutgers Cancer Institute of New Jersey|New Brunswick|New Jersey|08903|United States
213855686|NCT04133636||Montefiore Medical Center|Bronx|New York|10467|United States
213855687|NCT04133636||Roswell Park Cancer Institute|Buffalo|New York|14263|United States
213855688|NCT04133636||Mount Sinai Medical Center|New York|New York|10029|United States
213855689|NCT04133636||Memorial Sloan-Kettering Cancer Center|New York|New York|10065|United States
213855690|NCT04133636||Levine Cancer Institute, Carolinas HealthCare System|Charlotte|North Carolina|28204|United States
213855691|NCT04133636||University of Pennsylvania|Philadelphia|Pennsylvania|19104|United States
213855692|NCT04133636||University of Pittsburgh|Pittsburgh|Pennsylvania|15232|United States
213855693|NCT04133636||Fred Hutchinson Cancer Center|Seattle|Washington|98109|United States
213855694|NCT04133636||UZ Gent|Gent||9000|Belgium
213855695|NCT04133636||UZ Leuven|Leuven||3000|Belgium
213855696|NCT04133636||CHRU de Lille - Hopital Claude Huriez|Lille||59037|France
213855697|NCT04133636||C.H.U. Hotel Dieu - France|Nantes||44093|France
213855698|NCT04133636||Hopital Saint-Louis|Paris cedex 10||75475|France
213855699|NCT04133636||Universitaetsklinikum Hamburg Eppendorf|Hamburg||20246|Germany
213855700|NCT04133636||Universitätsklinikum Würzburg|Würzburg||97080|Germany
213855701|NCT04133636||Sheba Medical Center Tel Hashomer|Ramat Gan||52621|Israel
213855702|NCT04133636||Tel-Aviv Sourasky Medical Center|Tel-Aviv||64239|Israel
213855703|NCT04133636||VU Medisch Centrum|Amsterdam||1081 HV|Netherlands
213855704|NCT04133636||University Medical Center Groningen|Groningen||9713 GZ|Netherlands
213855705|NCT04133636||King Faisal Specialist Hospital & Research Center|Riyadh||11211|Saudi Arabia
213855706|NCT04133636||Clinica Univ. de Navarra|Pamplona||31008|Spain
213855707|NCT04133636||Hosp. Clinico Univ. de Salamanca|Salamanca||37007|Spain
215561944|NCT04429451|Recruiting|Shenzhen Children's Hospital|Shenzhen|Guangdong|518000|China
215561945|NCT04429451|Recruiting|Shenzhen Geno-immune Medical Institute|Shenzhen|Guangdong|518000|China
215561946|NCT04429451|Recruiting|Shenzhen Hospital of Southern Medical University|Shenzhen|Guangdong|518101|China
215561947|NCT04429451|Recruiting|The Seventh Affilliated Hospital of Sun Yat-Sen University|Shenzhen|Guangdong|518107|China
215562471|NCT05043571|Recruiting|Allen Yeoh Eng Juh|Singapore||119228|Singapore
215562754|NCT05030779|Recruiting|The First Affiliated Hospital,College of Medicine, Zhejiang University|Hangzhou|Zhejiang|310003|China
215048407|NCT03726515||Abramson Cancer Center of the University of Pennsylvania|Philadelphia|Pennsylvania|19104|United States
213242474|NCT03330691|Recruiting|Children's Hospital Los Angeles|Los Angeles|California|90027|United States
213242475|NCT03330691|Recruiting|Children's National Medical Center|Washington|District of Columbia|20010|United States
213242476|NCT03330691|Recruiting|Riley Hospital for Children|Indianapolis|Indiana|46202|United States
213242477|NCT03330691|Recruiting|Seattle Children's Hospital|Seattle|Washington|98105|United States
213242478|NCT03330691|Recruiting|Children's and Women's Health Centre of British Columbia|Vancouver|British Columbia|V6H 3V4|Canada
215564237|NCT05290155|Recruiting|Xianmin General Song|Shanghai|||China
213242553|NCT03244306||Seattle Children's Hospital|Seattle|Washington|98105|United States
213242606|NCT03186118||Seattle Children's Hospital|Seattle|Washington|98105|United States
213866371|NCT01430390||Memorial Sloan Kettering Cancer Center|New York|New York|10065|United States
215565635|NCT05281809|Recruiting|AHN Cancer Institute - West Penn Hospital|Pittsburgh|Pennsylvania|15224|United States
215565683|NCT04796441|Recruiting|Hebei yanda Ludaopei Hospital|Yanda|Hebei||China
215565689|NCT04796675|Recruiting|Union Hospital, Huazhong University of Science and Technology|Wuhan|Hubei|430022|China
215565693|NCT04803929|Recruiting|Zhejiang Provincal People's Hospital|Hangzhou|Zhejiang||China
215565742|NCT04785833|Recruiting|The First Affiliared Hospital Of SOOCHOW University|Suzhou|Jiangsu|215006|China
215566182|NCT05199519||The First Affiliated Hospital of Soochow University|Suzhou|Jiangsu|215000|China
215566370|NCT04790747|Recruiting|The First Hospital of Zhejiang Medical Colleage Zhejiang University|Hangzhou|Zhejiang|310003|China
213872409|NCT04723901|Recruiting|Shenzhen University General hospital|Shenzhen|Guangdong|518055|China
215566697|NCT05474885|Recruiting|Zhongshan People's Hospital|Zhongshan|Guangdong||China
215567174|NCT04433221|Recruiting|Shenzhen Children's Hospital|Shenzhen|Guangdong|518000|China
215567175|NCT04433221|Recruiting|The Seventh Affilliated Hospital, Sun Yat-Sen University|Shenzhen|Guangdong|518107|China
215053942|NCT04097301||Department of Haematooncology, Fakultni Nemocnice|Ostrava|Czech Republic||Czechia
215053943|NCT04097301||IRCCS San Raffaele|Milan|||Italy
215053944|NCT04097301||IRCCS Ospedale Pediatrico Bambino Gesù|Roma|||Italy
213876166|NCT04655677|Recruiting|Peking Union Medical College Hospital|Beijing|Beijing/China|100000|China
213876244|NCT04653649|Recruiting|Hospital Santa Creu i Sant Pau|Barcelona||08041|Spain
213876246|NCT04653493||Gene therapy research center, Shariati hospital, Tehran university of medical sciences, Iran|Tehran|||Iran, Islamic Republic of
213876247|NCT04653493||Research Institute for Oncology- Hematology and Cell Therapy (RIOHCT), Tehran University of Medical Sciences|Tehran|||Iran, Islamic Republic of
213876297|NCT04650724||No.3, Qingchun East Road|Hangzhou|Zhejiang|310020|China
215567582|NCT05412329|Recruiting|Shanghai Changzheng Hospital|Shanghai|Shanghai|200003|China
213244781|NCT02028455||Children's Hospital Los Angeles|Los Angeles|California|90027|United States
213244782|NCT02028455||Children's Hospital Oakland|Oakland|California|94609|United States
