id|nct_id|mesh_term|downcase_mesh_term|mesh_type
103787823|NCT01454596|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
103787824|NCT01454596|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
103787825|NCT01454596|Mitosis Modulators|mitosis modulators|mesh-ancestor
103787826|NCT01454596|Anti-HIV Agents|anti-hiv agents|mesh-ancestor
103787827|NCT01454596|Anti-Retroviral Agents|anti-retroviral agents|mesh-ancestor
103787828|NCT01454596|Antiviral Agents|antiviral agents|mesh-ancestor
103787829|NCT01454596|Anti-Infective Agents|anti-infective agents|mesh-ancestor
103788002|NCT02215967|Cyclophosphamide|cyclophosphamide|mesh-list
103788003|NCT02215967|Fludarabine|fludarabine|mesh-list
103788004|NCT02215967|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
103788005|NCT02215967|Immunologic Factors|immunologic factors|mesh-ancestor
103788006|NCT02215967|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
103788007|NCT02215967|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
103788008|NCT02215967|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
103788009|NCT02215967|Alkylating Agents|alkylating agents|mesh-ancestor
103788010|NCT02215967|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
103788011|NCT02215967|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
103788012|NCT02215967|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
103420715|NCT03448393|Fludarabine|fludarabine|mesh-list
103440938|NCT05364424|Rituximab|rituximab|mesh-list
103563539|NCT04969354|Immunomodulating Agents|immunomodulating agents|mesh-list
103563540|NCT04969354|Immunologic Factors|immunologic factors|mesh-ancestor
103563541|NCT04969354|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
103564868|NCT04732845|Cyclophosphamide|cyclophosphamide|mesh-list
103564869|NCT04732845|Fludarabine|fludarabine|mesh-list
103564870|NCT04732845|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
103564871|NCT04732845|Immunologic Factors|immunologic factors|mesh-ancestor
103564872|NCT04732845|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
103564873|NCT04732845|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
103564874|NCT04732845|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
103564875|NCT04732845|Alkylating Agents|alkylating agents|mesh-ancestor
103564876|NCT04732845|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
103564877|NCT04732845|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
103564878|NCT04732845|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
103565404|NCT03434769|Cyclophosphamide|cyclophosphamide|mesh-list
103565405|NCT03434769|Fludarabine|fludarabine|mesh-list
103565406|NCT03434769|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
103565407|NCT03434769|Immunologic Factors|immunologic factors|mesh-ancestor
103565408|NCT03434769|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
103565409|NCT03434769|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
103565410|NCT03434769|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
103565411|NCT03434769|Alkylating Agents|alkylating agents|mesh-ancestor
103565412|NCT03434769|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
103565413|NCT03434769|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
103565414|NCT03434769|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
103385977|NCT04889716|Obinutuzumab|obinutuzumab|mesh-list
103385978|NCT04889716|Antineoplastic Agents, Immunological|antineoplastic agents, immunological|mesh-ancestor
103385979|NCT04889716|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
103387302|NCT03277729|Cyclophosphamide|cyclophosphamide|mesh-list
103387303|NCT03277729|Fludarabine|fludarabine|mesh-list
103387304|NCT03277729|Fludarabine phosphate|fludarabine phosphate|mesh-list
103387305|NCT03277729|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
103387306|NCT03277729|Immunologic Factors|immunologic factors|mesh-ancestor
103387307|NCT03277729|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
103387308|NCT03277729|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
103387309|NCT03277729|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
103387310|NCT03277729|Alkylating Agents|alkylating agents|mesh-ancestor
103387311|NCT03277729|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
103387312|NCT03277729|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
103387313|NCT03277729|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
103387314|NCT03277729|Antimetabolites, Antineoplastic|antimetabolites, antineoplastic|mesh-ancestor
103387315|NCT03277729|Antimetabolites|antimetabolites|mesh-ancestor
103388432|NCT05352828|Fludarabine|fludarabine|mesh-list
103388433|NCT05352828|Bendamustine Hydrochloride|bendamustine hydrochloride|mesh-list
103388434|NCT05352828|Antineoplastic Agents, Immunological|antineoplastic agents, immunological|mesh-ancestor
103388435|NCT05352828|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
103388436|NCT05352828|Immune Checkpoint Inhibitors|immune checkpoint inhibitors|mesh-ancestor
103388437|NCT05352828|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
103388438|NCT05352828|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
103388439|NCT05352828|Alkylating Agents|alkylating agents|mesh-ancestor
103804289|NCT04690192|Gemcitabine|gemcitabine|mesh-list
103804290|NCT04690192|Melphalan|melphalan|mesh-list
103804291|NCT04690192|Busulfan|busulfan|mesh-list
103804292|NCT04690192|Antimetabolites, Antineoplastic|antimetabolites, antineoplastic|mesh-ancestor
103804293|NCT04690192|Antimetabolites|antimetabolites|mesh-ancestor
103804294|NCT04690192|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
103804295|NCT04690192|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
103804296|NCT04690192|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
103804297|NCT04690192|Alkylating Agents|alkylating agents|mesh-ancestor
103804298|NCT04690192|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
103804299|NCT04690192|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
103804300|NCT04690192|Immunologic Factors|immunologic factors|mesh-ancestor
103804301|NCT04690192|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
103804467|NCT04049513|Cyclophosphamide|cyclophosphamide|mesh-list
103804468|NCT04049513|Fludarabine|fludarabine|mesh-list
103804469|NCT04049513|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
103804470|NCT04049513|Immunologic Factors|immunologic factors|mesh-ancestor
103804471|NCT04049513|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
103804472|NCT04049513|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
103804473|NCT04049513|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
103804474|NCT04049513|Alkylating Agents|alkylating agents|mesh-ancestor
103804475|NCT04049513|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
103804476|NCT04049513|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
103804477|NCT04049513|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
103804874|NCT03103971|Cyclophosphamide|cyclophosphamide|mesh-list
103804875|NCT03103971|Fludarabine|fludarabine|mesh-list
103804876|NCT03103971|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
103804877|NCT03103971|Immunologic Factors|immunologic factors|mesh-ancestor
103804878|NCT03103971|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
103804879|NCT03103971|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
103804880|NCT03103971|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
103804881|NCT03103971|Alkylating Agents|alkylating agents|mesh-ancestor
103804882|NCT03103971|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
103804883|NCT03103971|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
103804884|NCT03103971|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
103810978|NCT05483491|Aldesleukin|aldesleukin|mesh-list
103810979|NCT05483491|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
103810980|NCT05483491|Anti-HIV Agents|anti-hiv agents|mesh-ancestor
103810981|NCT05483491|Anti-Retroviral Agents|anti-retroviral agents|mesh-ancestor
103810982|NCT05483491|Antiviral Agents|antiviral agents|mesh-ancestor
103810983|NCT05483491|Anti-Infective Agents|anti-infective agents|mesh-ancestor
103559050|NCT02194374|Cyclophosphamide|cyclophosphamide|mesh-list
103559051|NCT02194374|Bendamustine Hydrochloride|bendamustine hydrochloride|mesh-list
103559052|NCT02194374|Rituximab|rituximab|mesh-list
103559053|NCT02194374|Fludarabine|fludarabine|mesh-list
103559054|NCT02194374|Fludarabine phosphate|fludarabine phosphate|mesh-list
103559055|NCT02194374|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
103559056|NCT02194374|Immunologic Factors|immunologic factors|mesh-ancestor
103559057|NCT02194374|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
103559058|NCT02194374|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
103559059|NCT02194374|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
103559060|NCT02194374|Alkylating Agents|alkylating agents|mesh-ancestor
103559061|NCT02194374|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
103559062|NCT02194374|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
103559063|NCT02194374|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
103559064|NCT02194374|Antineoplastic Agents, Immunological|antineoplastic agents, immunological|mesh-ancestor
103559065|NCT02194374|Antimetabolites, Antineoplastic|antimetabolites, antineoplastic|mesh-ancestor
103559066|NCT02194374|Antimetabolites|antimetabolites|mesh-ancestor
103560329|NCT02905188|Cyclophosphamide|cyclophosphamide|mesh-list
103560330|NCT02905188|Fludarabine|fludarabine|mesh-list
103560331|NCT02905188|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
103560332|NCT02905188|Immunologic Factors|immunologic factors|mesh-ancestor
103560333|NCT02905188|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
103560334|NCT02905188|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
103560335|NCT02905188|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
103560336|NCT02905188|Alkylating Agents|alkylating agents|mesh-ancestor
103560337|NCT02905188|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
103560338|NCT02905188|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
103560339|NCT02905188|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
103560516|NCT04952272|CPG-oligonucleotide|cpg-oligonucleotide|mesh-list
103560517|NCT04952272|Adjuvants, Immunologic|adjuvants, immunologic|mesh-ancestor
103560518|NCT04952272|Immunologic Factors|immunologic factors|mesh-ancestor
103560519|NCT04952272|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
103459246|NCT04823091|Cyclophosphamide|cyclophosphamide|mesh-list
103459247|NCT04823091|Fludarabine|fludarabine|mesh-list
103459248|NCT04823091|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
103459249|NCT04823091|Immunologic Factors|immunologic factors|mesh-ancestor
103459250|NCT04823091|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
103459251|NCT04823091|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
103459252|NCT04823091|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
103459253|NCT04823091|Alkylating Agents|alkylating agents|mesh-ancestor
103459254|NCT04823091|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
103459255|NCT04823091|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
103459256|NCT04823091|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
103460286|NCT03814447|Cyclophosphamide|cyclophosphamide|mesh-list
103460287|NCT03814447|Fludarabine|fludarabine|mesh-list
103460288|NCT03814447|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
103460289|NCT03814447|Immunologic Factors|immunologic factors|mesh-ancestor
103460290|NCT03814447|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
103460291|NCT03814447|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
103460292|NCT03814447|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
103460293|NCT03814447|Alkylating Agents|alkylating agents|mesh-ancestor
103460294|NCT03814447|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
103460295|NCT03814447|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
103460296|NCT03814447|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
103466080|NCT03916679|Cyclophosphamide|cyclophosphamide|mesh-list
103466081|NCT03916679|Fludarabine|fludarabine|mesh-list
103466082|NCT03916679|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
103466083|NCT03916679|Immunologic Factors|immunologic factors|mesh-ancestor
103466084|NCT03916679|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
103466085|NCT03916679|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
103466086|NCT03916679|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
103466087|NCT03916679|Alkylating Agents|alkylating agents|mesh-ancestor
103466088|NCT03916679|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
103466089|NCT03916679|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
103466090|NCT03916679|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
103394854|NCT02431988|Cyclophosphamide|cyclophosphamide|mesh-list
103394855|NCT02431988|Fludarabine|fludarabine|mesh-list
103394856|NCT02431988|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
103394857|NCT02431988|Immunologic Factors|immunologic factors|mesh-ancestor
103394858|NCT02431988|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
103394859|NCT02431988|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
103394860|NCT02431988|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
103394861|NCT02431988|Alkylating Agents|alkylating agents|mesh-ancestor
103394862|NCT02431988|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
103394863|NCT02431988|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
103394864|NCT02431988|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
103399005|NCT05404048|Atezolizumab|atezolizumab|mesh-list
103399006|NCT05404048|Immune Checkpoint Inhibitors|immune checkpoint inhibitors|mesh-ancestor
103399007|NCT05404048|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
103399008|NCT05404048|Antineoplastic Agents, Immunological|antineoplastic agents, immunological|mesh-ancestor
103399009|NCT05404048|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
