id|nct_id|outcome_id|result_group_id|ctgov_group_code|classification|category|title|description|units|param_type|param_value|param_value_num|dispersion_type|dispersion_value|dispersion_value_num|dispersion_lower_limit|dispersion_upper_limit|explanation_of_na
251559646|NCT03049449|32887597|59002685|OG000|||Maximum Tolerated Dose of Anti-Tumor Necrosis Factor (TNF) Receptor Superfamily Member 8 (CD30) Chimeric Antigen Receptor (CAR) in Participants With Advanced CD30-expressing Lymphomas|Maximum tolerated dose is defined as the dose at which a maximum of 1 of 6 participants has a dose-limiting toxicity (DLT). A DLT is defined as toxicities occurring within 30 days of CAR T-cell infusion. DLT's are Grade 3 or Grade 4 toxicities possibly, probably, or definitely related to either the anti-CD30 CAR T cells or the fludarabine and cyclophosphamide chemotherapy conditioning regimen and lasting more than 7 days. A DLT will only be considered in participants who have received CAR T-cell infusions.|million CAR T-cells/kg|Number|3|3.0||||||
251559647|NCT03049449|32887598|59002686|OG000|Participant #1 - Peak percentage of CAR+ cells among peripheral blood mononuclear cells||Peak Percentage and Persistence at 1 Month of Peripheral Blood Mononuclear Cells (PBMC) That Expressed the Chimeric Antigen Receptor (CAR) T-cells|Peak percentage and the percentage 1 month after infusion of peripheral blood mononuclear cells (PBMC) that expressed the Chimeric Antigen Receptor (CAR) T-cells assessed by polymerase chain reaction (PCR).|peak percentage|Number|2.505994998|2.505994998||||||
251559648|NCT03049449|32887598|59002686|OG000|Participant #2 - Peak percentage of CAR+ cells among peripheral blood mononuclear cells||Peak Percentage and Persistence at 1 Month of Peripheral Blood Mononuclear Cells (PBMC) That Expressed the Chimeric Antigen Receptor (CAR) T-cells|Peak percentage and the percentage 1 month after infusion of peripheral blood mononuclear cells (PBMC) that expressed the Chimeric Antigen Receptor (CAR) T-cells assessed by polymerase chain reaction (PCR).|peak percentage|Number|1.003513397|1.003513397||||||
251559649|NCT03049449|32887598|59002686|OG000|Participant #4 - Peak percentage of CAR+ cells among peripheral blood mononuclear cells||Peak Percentage and Persistence at 1 Month of Peripheral Blood Mononuclear Cells (PBMC) That Expressed the Chimeric Antigen Receptor (CAR) T-cells|Peak percentage and the percentage 1 month after infusion of peripheral blood mononuclear cells (PBMC) that expressed the Chimeric Antigen Receptor (CAR) T-cells assessed by polymerase chain reaction (PCR).|peak percentage|Number|0.257878064|0.257878064||||||
251559650|NCT03049449|32887598|59002687|OG001|Participant #5 - Peak percentage of CAR+ cells among peripheral blood mononuclear cells||Peak Percentage and Persistence at 1 Month of Peripheral Blood Mononuclear Cells (PBMC) That Expressed the Chimeric Antigen Receptor (CAR) T-cells|Peak percentage and the percentage 1 month after infusion of peripheral blood mononuclear cells (PBMC) that expressed the Chimeric Antigen Receptor (CAR) T-cells assessed by polymerase chain reaction (PCR).|peak percentage|Number|5.692026394|5.692026394||||||
251559651|NCT03049449|32887598|59002687|OG001|Participant #6 - Peak percentage of CAR+ cells among peripheral blood mononuclear cells||Peak Percentage and Persistence at 1 Month of Peripheral Blood Mononuclear Cells (PBMC) That Expressed the Chimeric Antigen Receptor (CAR) T-cells|Peak percentage and the percentage 1 month after infusion of peripheral blood mononuclear cells (PBMC) that expressed the Chimeric Antigen Receptor (CAR) T-cells assessed by polymerase chain reaction (PCR).|peak percentage|Number|0.066168665|0.066168665||||||
251559652|NCT03049449|32887598|59002687|OG001|Participant #7 - Peak percentage of CAR+ cells among peripheral blood mononuclear cells||Peak Percentage and Persistence at 1 Month of Peripheral Blood Mononuclear Cells (PBMC) That Expressed the Chimeric Antigen Receptor (CAR) T-cells|Peak percentage and the percentage 1 month after infusion of peripheral blood mononuclear cells (PBMC) that expressed the Chimeric Antigen Receptor (CAR) T-cells assessed by polymerase chain reaction (PCR).|peak percentage|Number|0.875579553|0.875579553||||||
251559653|NCT03049449|32887598|59002690|OG004|Participant #9 - Peak percentage of CAR+ cells among peripheral blood mononuclear cells||Peak Percentage and Persistence at 1 Month of Peripheral Blood Mononuclear Cells (PBMC) That Expressed the Chimeric Antigen Receptor (CAR) T-cells|Peak percentage and the percentage 1 month after infusion of peripheral blood mononuclear cells (PBMC) that expressed the Chimeric Antigen Receptor (CAR) T-cells assessed by polymerase chain reaction (PCR).|peak percentage|Number|10.425784436|10.425784436||||||
251559654|NCT03049449|32887598|59002690|OG004|Participant 10 - Peak percentage of CAR+ cells among peripheral blood mononuclear cells||Peak Percentage and Persistence at 1 Month of Peripheral Blood Mononuclear Cells (PBMC) That Expressed the Chimeric Antigen Receptor (CAR) T-cells|Peak percentage and the percentage 1 month after infusion of peripheral blood mononuclear cells (PBMC) that expressed the Chimeric Antigen Receptor (CAR) T-cells assessed by polymerase chain reaction (PCR).|peak percentage|Number|1.173870125|1.173870125||||||
251559655|NCT03049449|32887598|59002688|OG002|Participant #11 - Peak percentage of CAR+ cells among peripheral blood mononuclear cells||Peak Percentage and Persistence at 1 Month of Peripheral Blood Mononuclear Cells (PBMC) That Expressed the Chimeric Antigen Receptor (CAR) T-cells|Peak percentage and the percentage 1 month after infusion of peripheral blood mononuclear cells (PBMC) that expressed the Chimeric Antigen Receptor (CAR) T-cells assessed by polymerase chain reaction (PCR).|peak percentage|Number|25.06555951|25.06555951||||||
251559656|NCT03049449|32887598|59002688|OG002|Participant #12 - Peak percentage of CAR+ cells among peripheral blood mononuclear cells||Peak Percentage and Persistence at 1 Month of Peripheral Blood Mononuclear Cells (PBMC) That Expressed the Chimeric Antigen Receptor (CAR) T-cells|Peak percentage and the percentage 1 month after infusion of peripheral blood mononuclear cells (PBMC) that expressed the Chimeric Antigen Receptor (CAR) T-cells assessed by polymerase chain reaction (PCR).|peak percentage|Number|2.061723582|2.061723582||||||
251559657|NCT03049449|32887598|59002688|OG002|Participant #13 - Peak percentage of CAR+ cells among peripheral blood mononuclear cells||Peak Percentage and Persistence at 1 Month of Peripheral Blood Mononuclear Cells (PBMC) That Expressed the Chimeric Antigen Receptor (CAR) T-cells|Peak percentage and the percentage 1 month after infusion of peripheral blood mononuclear cells (PBMC) that expressed the Chimeric Antigen Receptor (CAR) T-cells assessed by polymerase chain reaction (PCR).|peak percentage|Number|0.951813793|0.951813793||||||
251559658|NCT03049449|32887598|59002688|OG002|Participant 14 - Peak percentage of CAR+ cells among peripheral blood mononuclear cells||Peak Percentage and Persistence at 1 Month of Peripheral Blood Mononuclear Cells (PBMC) That Expressed the Chimeric Antigen Receptor (CAR) T-cells|Peak percentage and the percentage 1 month after infusion of peripheral blood mononuclear cells (PBMC) that expressed the Chimeric Antigen Receptor (CAR) T-cells assessed by polymerase chain reaction (PCR).|peak percentage|Number|3.770199852|3.770199852||||||
251559659|NCT03049449|32887598|59002688|OG002|Participant #15 - Peak percentage of CAR+ cells among peripheral blood mononuclear cells||Peak Percentage and Persistence at 1 Month of Peripheral Blood Mononuclear Cells (PBMC) That Expressed the Chimeric Antigen Receptor (CAR) T-cells|Peak percentage and the percentage 1 month after infusion of peripheral blood mononuclear cells (PBMC) that expressed the Chimeric Antigen Receptor (CAR) T-cells assessed by polymerase chain reaction (PCR).|peak percentage|Number|21.6416809|21.6416809||||||
251559660|NCT03049449|32887598|59002690|OG004|Participant #17 - Peak percentage of CAR+ cells among peripheral blood mononuclear cells||Peak Percentage and Persistence at 1 Month of Peripheral Blood Mononuclear Cells (PBMC) That Expressed the Chimeric Antigen Receptor (CAR) T-cells|Peak percentage and the percentage 1 month after infusion of peripheral blood mononuclear cells (PBMC) that expressed the Chimeric Antigen Receptor (CAR) T-cells assessed by polymerase chain reaction (PCR).|peak percentage|Number|9.701843954|9.701843954||||||
251559661|NCT03049449|32887598|59002688|OG002|Participant #18 - Peak percentage of CAR+ cells among peripheral blood mononuclear cells||Peak Percentage and Persistence at 1 Month of Peripheral Blood Mononuclear Cells (PBMC) That Expressed the Chimeric Antigen Receptor (CAR) T-cells|Peak percentage and the percentage 1 month after infusion of peripheral blood mononuclear cells (PBMC) that expressed the Chimeric Antigen Receptor (CAR) T-cells assessed by polymerase chain reaction (PCR).|peak percentage|Number|6.193353177|6.193353177||||||
251559662|NCT03049449|32887598|59002691|OG005|Participant #19 - Peak percentage of CAR+ cells among peripheral blood mononuclear cells||Peak Percentage and Persistence at 1 Month of Peripheral Blood Mononuclear Cells (PBMC) That Expressed the Chimeric Antigen Receptor (CAR) T-cells|Peak percentage and the percentage 1 month after infusion of peripheral blood mononuclear cells (PBMC) that expressed the Chimeric Antigen Receptor (CAR) T-cells assessed by polymerase chain reaction (PCR).|peak percentage|Number|NA|||||||As pre-specified by the protocol a participant must receive cells to measure percentage and persistence at 1 month. Participant did not receive CAR T cells, so no CAR T cells could possibly be detected in the blood.
251559663|NCT03049449|32887598|59002689|OG003|Participant #20 - Peak percentage of CAR+ cells among peripheral blood mononuclear cells||Peak Percentage and Persistence at 1 Month of Peripheral Blood Mononuclear Cells (PBMC) That Expressed the Chimeric Antigen Receptor (CAR) T-cells|Peak percentage and the percentage 1 month after infusion of peripheral blood mononuclear cells (PBMC) that expressed the Chimeric Antigen Receptor (CAR) T-cells assessed by polymerase chain reaction (PCR).|peak percentage|Number|3.484185735|3.484185735||||||
