id|nct_id|name|downcase_name
56382551|NCT03497819|Pancreatic Cancer|pancreatic cancer
56227528|NCT00924326|Mantle Cell|mantle cell
56384033|NCT01865617|CD19-Positive Neoplastic Cells Present|cd19-positive neoplastic cells present
56384034|NCT01865617|Recurrent Adult Acute Lymphoblastic Leukemia|recurrent adult acute lymphoblastic leukemia
56384035|NCT01865617|Recurrent Chronic Lymphocytic Leukemia|recurrent chronic lymphocytic leukemia
56384036|NCT01865617|Recurrent Diffuse Large B-Cell Lymphoma|recurrent diffuse large b-cell lymphoma
56384037|NCT01865617|Recurrent Mantle Cell Lymphoma|recurrent mantle cell lymphoma
56384038|NCT01865617|Recurrent Non-Hodgkin Lymphoma|recurrent non-hodgkin lymphoma
56384039|NCT01865617|Recurrent Small Lymphocytic Lymphoma|recurrent small lymphocytic lymphoma
56384040|NCT01865617|Refractory Acute Lymphoblastic Leukemia|refractory acute lymphoblastic leukemia
56384041|NCT01865617|Refractory Chronic Lymphocytic Leukemia|refractory chronic lymphocytic leukemia
56384042|NCT01865617|Refractory Diffuse Large B-Cell Lymphoma|refractory diffuse large b-cell lymphoma
56384043|NCT01865617|Refractory Mantle Cell Lymphoma|refractory mantle cell lymphoma
56384044|NCT01865617|Refractory Non-Hodgkin Lymphoma|refractory non-hodgkin lymphoma
56384045|NCT01865617|Refractory Small Lymphocytic Lymphoma|refractory small lymphocytic lymphoma
56384505|NCT05320081|Lymphoma|lymphoma
56384506|NCT05320081|Relapse/Recurrence|relapse/recurrence
56384627|NCT04938115|Leukemia, T Cell|leukemia, t cell
56384911|NCT03593109|Lymphoma, B-Cell|lymphoma, b-cell
56385386|NCT04928105|Lymphoma, T-Cell|lymphoma, t-cell
56387123|NCT04412889|Multiple Myeloma|multiple myeloma
56387188|NCT04447573|Multiple Myeloma|multiple myeloma
56387739|NCT03904069|Relapsed/Refractory Acute Myeloid Leukemia|relapsed/refractory acute myeloid leukemia
56387839|NCT04506983|Hepatocellular Carcinoma|hepatocellular carcinoma
56388066|NCT03380039|Refractory or Relapsed Multiple Myeloma|refractory or relapsed multiple myeloma
56388481|NCT03383965|Hodgkin Lymphoma|hodgkin lymphoma
56388482|NCT03383965|Anaplastic Large Cell Lymphoma|anaplastic large cell lymphoma
56388967|NCT05127135|T-Acute Lymphoblastic Leukemia|t-acute lymphoblastic leukemia
56388968|NCT05127135|T-cell Non-Hodgkin Lymphoma|t-cell non-hodgkin lymphoma
56388969|NCT05127135|T-cell Acute Lymphoblastic Lymphoma|t-cell acute lymphoblastic lymphoma
56389280|NCT03349255|Hepatocellular Carcinoma|hepatocellular carcinoma
56389281|NCT03349255|Liver Cancer|liver cancer
56389282|NCT03349255|Liver Neoplasms|liver neoplasms
56389283|NCT03349255|Metastatic Liver Cancer|metastatic liver cancer
56390029|NCT05430945|Relapse Multiple Myeloma|relapse multiple myeloma
56390030|NCT05430945|Refractory Multiple Myeloma|refractory multiple myeloma
56390859|NCT03322735|Multiple Myeloma|multiple myeloma
56391915|NCT03312205|Leukemia|leukemia
56391916|NCT03312205|Lymphoma|lymphoma
56391917|NCT03312205|Multiple Myeloma of Bone (Diagnosis)|multiple myeloma of bone (diagnosis)
56392152|NCT05044039|Non-hodgkin Lymphoma|non-hodgkin lymphoma
56392153|NCT05044039|Acute Lymphocytic Leukemia|acute lymphocytic leukemia
56392852|NCT03281551|B-cell Acute Lymphoblastic Leukemia|b-cell acute lymphoblastic leukemia
56392853|NCT03281551|B-cell Lymphoma|b-cell lymphoma
56393030|NCT03356795|Cervical Cancer|cervical cancer
56393808|NCT04500431|Multiple Myeloma|multiple myeloma
56393904|NCT03121625|Leukemia|leukemia
56393905|NCT03121625|Lymphoma|lymphoma
56394189|NCT03344705|Hematological Malignancies|hematological malignancies
56395120|NCT05016063|Leukemia, Myeloid, Acute|leukemia, myeloid, acute
56395735|NCT03076437|Acute Lymphocytic Leukemia|acute lymphocytic leukemia
56395736|NCT03076437|Chronic Lymphocytic Leukemia|chronic lymphocytic leukemia
56395737|NCT03076437|Lymphoma|lymphoma
56398163|NCT05179603|Classic Hodgkin Lymphoma|classic hodgkin lymphoma
56398164|NCT05179603|Diffuse Large B-cell Lymphoma|diffuse large b-cell lymphoma
56398203|NCT03283631|Recurrent Glioblastoma|recurrent glioblastoma
56398204|NCT03283631|Recurrent Gliosarcoma|recurrent gliosarcoma
56398447|NCT03267173|Pancreatic Cancer|pancreatic cancer
56398448|NCT03267173|CAR|car
56398577|NCT03258047|B Cell Lymphoma|b cell lymphoma
56398796|NCT04966143|Pancreatic Cancer|pancreatic cancer
56399940|NCT04430595|Breast Cancer|breast cancer
56400311|NCT04864821|Osteosarcoma|osteosarcoma
56400312|NCT04864821|Neuroblastoma|neuroblastoma
56400313|NCT04864821|Gastric Cancer|gastric cancer
56400314|NCT04864821|Lung Cancer|lung cancer
56401223|NCT04853277|Stem Cell Transplant|stem cell transplant
56401224|NCT04853277|CAR T-Cell Transplant|car t-cell transplant
56401225|NCT04853277|CAR T-Cell Therapy|car t-cell therapy
56401226|NCT04853277|Cellular Therapy|cellular therapy
56401227|NCT04853277|Hematopoietic Stem Cell Transplant|hematopoietic stem cell transplant
56401228|NCT04853277|HSCT|hsct
56401229|NCT04853277|Multiple Myeloma|multiple myeloma
56401230|NCT04853277|Leukemia|leukemia
56401231|NCT04853277|Lymphoma|lymphoma
56401841|NCT03232619|Acute Leukemia|acute leukemia
56401929|NCT04792593|B-ALL|b-all
56402042|NCT05473221|AML|aml
56402335|NCT04745559|Diffuse Large-Cell Lymphoma|diffuse large-cell lymphoma
56402336|NCT04745559|Primary Mediastinal Large B-Cell Lymphoma (PMBCL)|primary mediastinal large b-cell lymphoma (pmbcl)
56402337|NCT04745559|Transformed Follicular Lymphoma (TFL)|transformed follicular lymphoma (tfl)
56402338|NCT04745559|High-grade B-cell Lymphoma (HGBCL)|high-grade b-cell lymphoma (hgbcl)
56402339|NCT04745559|Follicular Lymphoma|follicular lymphoma
56402389|NCT05554575|T Cell Lymphoblastic Lymphoma|t cell lymphoblastic lymphoma
56402391|NCT01318317|Recurrent Grade 1 Follicular Lymphoma|recurrent grade 1 follicular lymphoma
56402392|NCT01318317|Recurrent Grade 2 Follicular Lymphoma|recurrent grade 2 follicular lymphoma
56402393|NCT01318317|Recurrent Grade 3 Follicular Lymphoma|recurrent grade 3 follicular lymphoma
56402394|NCT01318317|Recurrent Mantle Cell Lymphoma|recurrent mantle cell lymphoma
56402395|NCT01318317|Recurrent Non-Hodgkin Lymphoma|recurrent non-hodgkin lymphoma
56402409|NCT04325841|Acute Lymphoblastic Leukemia, Pediatric|acute lymphoblastic leukemia, pediatric
56402410|NCT04325841|Acute Lymphoblastic Leukemia, in Relapse|acute lymphoblastic leukemia, in relapse
56402411|NCT04325841|Refractory Acute Lymphoblastic Leukemia|refractory acute lymphoblastic leukemia
56402656|NCT05538195|Gastric Cancer|gastric cancer
56402657|NCT05538195|Colon Cancer|colon cancer
56402658|NCT05538195|Rectal Cancer|rectal cancer
56402659|NCT05538195|Esophageal Cancer|esophageal cancer
56402660|NCT05538195|Pancreatic Cancer|pancreatic cancer
56404132|NCT05515185|Advanced Solid Tumor|advanced solid tumor
56404162|NCT05514327|Diffuse Large B Cell Lymphoma|diffuse large b cell lymphoma
56404163|NCT05514327|CAR-T|car-t
56404164|NCT05514327|Radiotherapy|radiotherapy
56404165|NCT05514327|Bridging Therapy|bridging therapy
56404306|NCT03173417|Leukemia|leukemia
56404984|NCT04280133|Hematologic Malignancy|hematologic malignancy
56404985|NCT04280133|CAR-T Cell Therapy|car-t cell therapy
56405825|NCT05422521|Refractory or Relapsed Non-Hodgkin's Lymphoma|refractory or relapsed non-hodgkin's lymphoma
56407578|NCT03191773|Acute Lymphocytic Leukemia|acute lymphocytic leukemia
56407579|NCT03191773|Chronic Lymphocytic Leukemia|chronic lymphocytic leukemia
56407580|NCT03191773|Lymphoma|lymphoma
56407879|NCT03182803|Advanced Solid Tumor|advanced solid tumor
56408409|NCT05385263|B Cell Lymphoma|b cell lymphoma
56408562|NCT05085431|Sjogren's Syndrome|sjogren's syndrome
56408563|NCT05085431|Autoimmune Diseases|autoimmune diseases
56409256|NCT04846439|Platelet Transfusion Refractoriness|platelet transfusion refractoriness
56409257|NCT04846439|Acute Leukemia in Remission|acute leukemia in remission
56409345|NCT02659943|Lymphoma, B-Cell|lymphoma, b-cell
56409346|NCT02659943|Lymphoma, Non-hodgkins|lymphoma, non-hodgkins
56409629|NCT05017883|CAR|car
56409630|NCT05017883|Acute Myeloid Leukemia|acute myeloid leukemia
56411138|NCT05131763|Hepatocellular Carcinoma|hepatocellular carcinoma
56411139|NCT05131763|Glioblastoma|glioblastoma
56411140|NCT05131763|Medulloblastoma|medulloblastoma
56411141|NCT05131763|Colon Cancer|colon cancer
56411368|NCT05097443|High Grade B-Cell Lymphoma With MYC and BCL2 and/or BCL6 Rearrangements|high grade b-cell lymphoma with myc and bcl2 and/or bcl6 rearrangements
56411369|NCT05097443|High Grade B-Cell Lymphoma, Not Otherwise Specified|high grade b-cell lymphoma, not otherwise specified
56411370|NCT05097443|Diffuse Large B-cell Lymphoma|diffuse large b-cell lymphoma
56411371|NCT05097443|Mantle Cell Lymphoma|mantle cell lymphoma
56411372|NCT05097443|B-cell NonHodgkin Lymphoma|b-cell nonhodgkin lymphoma
56412343|NCT03090659|Refractory or Relapsed Multiple Myeloma|refractory or relapsed multiple myeloma
56412528|NCT05302037|Cancer|cancer
56412529|NCT05302037|Malignancy|malignancy
56412530|NCT05302037|Refractory Cancer|refractory cancer
56412531|NCT05302037|Relapsed Cancer|relapsed cancer
56414944|NCT05633615|Diffuse Large B-Cell Lymphoma|diffuse large b-cell lymphoma
56414945|NCT05633615|Grade 3b Follicular Lymphoma|grade 3b follicular lymphoma
56414946|NCT05633615|Primary Mediastinal (Thymic) Large B-Cell Lymphoma|primary mediastinal (thymic) large b-cell lymphoma
56414947|NCT05633615|Recurrent Diffuse Large B-Cell Lymphoma|recurrent diffuse large b-cell lymphoma
56414948|NCT05633615|Refractory Diffuse Large B-Cell Lymphoma|refractory diffuse large b-cell lymphoma
56414949|NCT05633615|Transformed Follic Lymph to Diff Large B-Cell Lymphoma|transformed follic lymph to diff large b-cell lymphoma
56414950|NCT05633615|Transformed Marg Zone Lymph to Diff Large B-Cell Lymphoma|transformed marg zone lymph to diff large b-cell lymphoma
56414968|NCT05587543|Nasopharyngeal Carcinoma|nasopharyngeal carcinoma
56415450|NCT02442297|Brain Tumor, Recurrent|brain tumor, recurrent
56415451|NCT02442297|Brain Tumor, Refractory|brain tumor, refractory
56416849|NCT05623488|Breast Cancer|breast cancer
56417000|NCT05457010|Acute Myeloid Leukemia|acute myeloid leukemia
56417001|NCT05457010|Myelodysplastic Syndromes|myelodysplastic syndromes
56417009|NCT05454241|Hematological Malignancies|hematological malignancies
56417018|NCT05442580|Acute Myeloid Leukemia (AML)|acute myeloid leukemia (aml)
56417019|NCT05442580|Multiple Myeloma (MM)|multiple myeloma (mm)
56417031|NCT05432635|B-Cell Non-Hodgkin Lymphoma|b-cell non-hodgkin lymphoma
56417032|NCT05432635|Diffuse Large B-Cell Lymphoma|diffuse large b-cell lymphoma
56417033|NCT05432635|Mantle Cell Lymphoma|mantle cell lymphoma
56417034|NCT05432635|Recurrent B-Cell Non-Hodgkin Lymphoma|recurrent b-cell non-hodgkin lymphoma
56417035|NCT05432635|Recurrent Diffuse Large B-Cell Lymphoma|recurrent diffuse large b-cell lymphoma
56417036|NCT05432635|Recurrent Mantle Cell Lymphoma|recurrent mantle cell lymphoma
56417037|NCT05432635|Recurrent Transformed Non-Hodgkin Lymphoma|recurrent transformed non-hodgkin lymphoma
56417038|NCT05432635|Transformed Non-Hodgkin Lymphoma|transformed non-hodgkin lymphoma
56417513|NCT04877613|Metastatic Medullary Thyroid Cancer|metastatic medullary thyroid cancer
56417722|NCT04499339|Multiple Myeloma|multiple myeloma
56417728|NCT04484012|Recurrent Mantle Cell Lymphoma|recurrent mantle cell lymphoma
56417729|NCT04484012|Refractory Mantle Cell Lymphoma|refractory mantle cell lymphoma
55992562|NCT04617704|Multiple Myeloma|multiple myeloma
56418312|NCT03585764|Ovarian Cancer|ovarian cancer
56418313|NCT03585764|Fallopian Tube Cancer|fallopian tube cancer
56418314|NCT03585764|Primary Peritoneal Carcinoma|primary peritoneal carcinoma
56418326|NCT03549442|Multiple Myeloma|multiple myeloma
56418453|NCT03288493|Multiple Myeloma|multiple myeloma
56418559|NCT03054298|Lung Adenocarcinoma|lung adenocarcinoma
56418560|NCT03054298|Ovarian Cancer|ovarian cancer
56418561|NCT03054298|Peritoneal Carcinoma|peritoneal carcinoma
56418562|NCT03054298|Fallopian Tube Cancer|fallopian tube cancer
56418563|NCT03054298|Mesotheliomas Pleural|mesotheliomas pleural
56418564|NCT03054298|Mesothelioma Peritoneum|mesothelioma peritoneum
56418579|NCT02935543|Leukemia, Acute Lymphoblastic|leukemia, acute lymphoblastic
56418684|NCT02277522|Hodgkin Lymphoma With no Available Curative Treatment Options Who Have a Limited Prognosis|hodgkin lymphoma with no available curative treatment options who have a limited prognosis
56418696|NCT02030847|Patients With B Cell ALL, Relapsed or Refractory, With no Available Curative Treatment Options|patients with b cell all, relapsed or refractory, with no available curative treatment options
56418719|NCT01837602|Metastatic Breast Cancer|metastatic breast cancer
56418720|NCT01837602|Triple Negative Breast Cancer|triple negative breast cancer
56420655|NCT05091541|B-cell Non-Hodgkin's Lymphoma|b-cell non-hodgkin's lymphoma
56421086|NCT04981691|Refractory Malignant Solid Neoplasm|refractory malignant solid neoplasm
56421399|NCT05106907|B-cell Malignancy|b-cell malignancy
56422529|NCT04436029|Myeloma Multiple|myeloma multiple
56422627|NCT05123209|Liver Cancer|liver cancer
56424653|NCT04429451|PSMA Positive Tumors or Tumor Tissues|psma positive tumors or tumor tissues
56425061|NCT05043571|Lymphoblastic Leukemia, Acute, Childhood|lymphoblastic leukemia, acute, childhood
56425062|NCT05043571|Lymphoblastic Leukemia|lymphoblastic leukemia
56425063|NCT05043571|Lymphoblastic Leukemia, Acute Adult|lymphoblastic leukemia, acute adult
56425064|NCT05043571|Lymphoblastic Leukemia in Children|lymphoblastic leukemia in children
56425065|NCT05043571|CAR|car
56425066|NCT05043571|CAR T-Cell-Related Encephalopathy Syndrome|car t-cell-related encephalopathy syndrome
56425067|NCT05043571|Refractory Leukemia|refractory leukemia
56425382|NCT05030779|Systemic Lupus Erythematosus|systemic lupus erythematosus
56425383|NCT05030779|Autoimmune Diseases|autoimmune diseases
56426033|NCT05290155|T Lymphoblastic Leukemia/Lymphoma|t lymphoblastic leukemia/lymphoma
56426034|NCT05290155|T-cell Acute Lymphoblastic Leukemia|t-cell acute lymphoblastic leukemia
56426035|NCT05290155|Peripheral T Cell Lymphoma|peripheral t cell lymphoma
56426036|NCT05290155|Angioimmunoblastic T-cell Lymphoma|angioimmunoblastic t-cell lymphoma
56426037|NCT05290155|Anaplastic Large Cell Lymphoma|anaplastic large cell lymphoma
56426458|NCT05281809|B-Cell Lymphoma|b-cell lymphoma
56426459|NCT05281809|B Acute Lymphoblastic Leukemia|b acute lymphoblastic leukemia
56426460|NCT05281809|Diffuse Large B Cell Lymphoma|diffuse large b cell lymphoma
56426461|NCT05281809|Mantle Cell Lymphoma|mantle cell lymphoma
56426462|NCT05281809|Follicular Lymphoma|follicular lymphoma
56426463|NCT05281809|Marginal Zone Lymphoma|marginal zone lymphoma
56426464|NCT05281809|Lymphoplasmacytic Lymphoma|lymphoplasmacytic lymphoma
56426465|NCT05281809|Chronic Lymphocytic Leukemia|chronic lymphocytic leukemia
56426466|NCT05281809|Transformed Lymphoma|transformed lymphoma
56426534|NCT04796441|AML|aml
56426545|NCT04796675|Acute Lymphocytic Leukemia|acute lymphocytic leukemia
56426546|NCT04796675|Chronic Lymphocytic Leukemia|chronic lymphocytic leukemia
56426547|NCT04796675|Non Hodgkin's Lymphoma|non hodgkin's lymphoma
56426551|NCT04803929|AML M4|aml m4
56426552|NCT04803929|AML M5|aml m5
56426596|NCT04785833|T-ALL|t-all
56426894|NCT05199519|CLDN18.2 Positive Solid Tumors|cldn18.2 positive solid tumors
56426943|NCT04790747|Hematological Malignancies|hematological malignancies
56427254|NCT05474885|Relapsed/Refractory, Systemic Lupus Erythematosus (SLE)|relapsed/refractory, systemic lupus erythematosus (sle)
56427485|NCT04433221|Sarcoma|sarcoma
56427486|NCT04433221|Osteoid Sarcoma|osteoid sarcoma
56427487|NCT04433221|Ewing Sarcoma|ewing sarcoma
56427711|NCT05412329|Multiple Myeloma|multiple myeloma
56428167|NCT04977193|Advanced Gastric Adenocarcinoma|advanced gastric adenocarcinoma
56272414|NCT05648019|CAR|car
56428736|NCT04951141|Hepatocellular Carcinoma , Cholangiocarcinoma|hepatocellular carcinoma , cholangiocarcinoma
56428900|NCT03060343|Non-small Cell Lung Cancer|non-small cell lung cancer
56431363|NCT04427449|Cancers Which Are CD44v6 Positive|cancers which are cd44v6 positive
56431373|NCT04812691|Diffuse Large B Cell Lymphoma|diffuse large b cell lymphoma
56431485|NCT04787263|Acute Lymphoblastic Leukemia|acute lymphoblastic leukemia
56431486|NCT04787263|Diffuse Large B Cell Lymphoma|diffuse large b cell lymphoma
56431487|NCT04787263|Primary Mediastinal Lymphoma|primary mediastinal lymphoma
56431631|NCT04340167|Acute Lymphoblastic Leukemia|acute lymphoblastic leukemia
56431632|NCT04340167|Acute Lymphoblastic Leukemia, in Relapse|acute lymphoblastic leukemia, in relapse
56431633|NCT04340167|Refractory Acute Lymphoblastic Leukemia|refractory acute lymphoblastic leukemia
56431747|NCT04134325|Relapsed Hodgkin Lymphoma|relapsed hodgkin lymphoma
56431748|NCT04134325|Refractory Hodgkin Lymphoma|refractory hodgkin lymphoma
56432165|NCT05535673|Allogeneic, CAR-T, Protein Sequestration, Non-gene Edited, r/r B-NHL|allogeneic, car-t, protein sequestration, non-gene edited, r/r b-nhl
56433014|NCT04892277|Recurrent B-Cell Non-Hodgkin Lymphoma|recurrent b-cell non-hodgkin lymphoma
56433015|NCT04892277|Recurrent Chronic Lymphocytic Leukemia|recurrent chronic lymphocytic leukemia
56433016|NCT04892277|Recurrent Small Lymphocytic Lymphoma|recurrent small lymphocytic lymphoma
56433017|NCT04892277|Recurrent Transformed Chronic Lymphocytic Leukemia|recurrent transformed chronic lymphocytic leukemia
56433018|NCT04892277|Refractory B-Cell Non-Hodgkin Lymphoma|refractory b-cell non-hodgkin lymphoma
56433019|NCT04892277|Refractory Chronic Lymphocytic Leukemia|refractory chronic lymphocytic leukemia
56433020|NCT04892277|Refractory Small Lymphocytic Lymphoma|refractory small lymphocytic lymphoma
56433021|NCT04892277|Refractory Transformed Chronic Lymphocytic Leukemia|refractory transformed chronic lymphocytic leukemia
